Device_Mac,AP_Mac,Up_Time,Down_Time,Duration
00:13:ef:f2:2c:13,70BA-EFCB-A800,2020-12-28 02:58:51,2020-12-28 03:04:13,322
00:be:3b:c6:ae:48,70BA-EFD0-0160,2020-12-28 02:58:46,2020-12-28 03:04:13,327
00:db:df:75:76:3c,70BA-EFCB-FCA0,2020-12-28 02:58:46,2020-12-28 03:04:13,327
04:0e:3c:82:7b:f5,70BA-EFCF-9F80,2020-12-28 02:58:46,2020-12-28 03:04:13,327
04:ed:33:8d:07:1b,703D-157A-1720,2020-12-28 02:58:51,2020-12-28 03:04:13,322
06:32:e3:81:df:74,70BA-EFCB-AC80,2020-12-28 02:58:51,2020-12-28 03:04:13,322
06:4e:73:17:2d:32,70BA-EFCF-9CA0,2020-12-28 02:58:46,2020-12-28 03:04:13,327
06:c6:ab:62:8d:6b,703D-157A-18A0,2020-12-28 02:58:51,2020-12-28 03:04:13,322
06:dc:4a:e0:8e:44,70BA-EFCB-7C40,2020-12-28 02:58:51,2020-12-28 03:04:13,322
08:31:8b:58:6a:cb,5866-BAA8-7FC0,2020-12-28 02:58:51,2020-12-28 03:04:13,322
08:d4:0c:46:2a:bc,70BA-EFD0-0440,2020-12-28 02:58:51,2020-12-28 03:04:13,322
08:d4:0c:b2:e8:64,210235A1GQC14A001432,2020-12-28 02:58:46,2020-12-28 03:04:13,327
08:d4:0c:b3:ff:01,70BA-EFD0-2140,2020-12-28 02:58:51,2020-12-28 03:04:13,322
08:f8:bc:65:71:a0,70BA-EFCB-FE80,2020-12-28 02:58:46,2020-12-28 03:04:13,327
0c:3b:50:1c:bd:f1,70BA-EFCB-7C40,2020-12-28 02:58:51,2020-12-28 03:04:13,322
0c:82:68:64:f1:83,50DA-00A1-F8E0,2020-12-28 02:58:51,2020-12-28 03:04:13,322
10:5b:ad:07:47:a5,7425-8A50-9A00,2020-12-28 02:58:45,2020-12-28 03:04:13,328
10:5b:ad:ce:42:56,70BA-EFCB-92A0,2020-12-28 02:58:45,2020-12-28 03:04:13,328
14:3c:c3:de:0c:bc,5866-BAA8-7DE0,2020-12-28 02:58:51,2020-12-28 03:04:13,322
14:4f:8a:2b:bc:95,70BA-EFCB-F9E0,2020-12-28 02:58:46,2020-12-28 03:04:13,327
14:95:ce:ee:60:a4,703D-157A-15E0,2020-12-28 02:58:51,2020-12-28 03:04:13,322
18:7e:b9:cd:c7:72,703D-157A-23E0,2020-12-28 02:58:51,2020-12-28 03:04:13,322
1a:5a:21:1f:58:56,7425-8A50-3940,2020-12-28 02:58:45,2020-12-28 03:04:13,328
1c:4d:70:e8:f7:2e,70BA-EFCF-5E80,2020-12-28 02:58:46,2020-12-28 03:04:13,327
1c:5c:f2:09:a3:60,70BA-EFCB-8C80,2020-12-28 02:58:51,2020-12-28 03:04:13,322
1c:bf:c0:6c:ec:9a,3822-D659-0000,2020-12-28 02:58:45,2020-12-28 03:04:13,328
20:0d:b0:35:60:d8,70BA-EFCB-F6C0,2020-12-28 02:58:51,2020-12-28 03:04:13,322
20:54:fa:3c:6b:08,70BA-EFD0-1840,2020-12-28 02:58:46,2020-12-28 03:04:13,327
20:82:c0:ff:83:cc,70BA-EFCB-B5E0,2020-12-28 02:58:51,2020-12-28 03:04:13,322
22:7d:be:7f:3b:8e,70F9-6D73-72A0,2020-12-28 02:58:46,2020-12-28 03:04:13,327
24:1b:7a:31:86:c5,70BA-EFCB-A800,2020-12-28 02:58:51,2020-12-28 03:04:13,322
24:24:0e:1f:d2:de,70BA-EFCB-F6E0,2020-12-28 02:58:46,2020-12-28 03:04:13,327
24:da:33:5c:8a:f7,586A-B141-B7E0,2020-12-28 02:58:51,2020-12-28 03:04:13,322
24:f0:94:37:84:9a,70BA-EFCB-F6C0,2020-12-28 02:58:51,2020-12-28 03:04:13,322
26:ac:76:a0:bb:ed,703D-157A-1B00,2020-12-28 02:58:51,2020-12-28 03:04:13,322
28:33:34:bc:35:23,70BA-EFBF-6340,2020-12-28 02:58:46,2020-12-28 03:04:13,327
28:77:f1:bf:2d:b7,70BA-EFCF-DE80,2020-12-28 02:58:46,2020-12-28 03:04:13,327
28:cd:c4:94:59:4b,70BA-EFCB-ABA0,2020-12-28 02:58:51,2020-12-28 03:04:13,322
28:cd:c4:c9:16:96,70BA-EFCB-7940,2020-12-28 02:58:51,2020-12-28 03:04:13,322
28:e3:47:52:b7:36,70BA-EFCF-F360,2020-12-28 02:58:51,2020-12-28 03:04:13,322
2c:a9:f0:fc:76:6b,600B-03E1-30B0,2020-12-28 02:58:45,2020-12-28 03:04:13,328
