Device_Mac,AP_Mac,Up_Time,Down_Time,Duration
00:08:22:0e:a6:fb,487A-DAB9-4DC0,2020-12-22 16:07:00,2020-12-22 16:09:50,170
00:08:22:0e:a6:fb,5866-BAA8-6AE0,2020-12-22 16:09:51,2020-12-22 17:04:05,3254
00:0f:12:66:08:6c,70BA-EFCB-AFE0,2020-12-22 16:05:38,2020-12-22 17:04:05,3507
00:19:d2:f8:c8:93,70F9-6DD3-8220,2020-12-22 16:18:50,2020-12-22 17:04:05,2715
00:1c:bf:e4:2d:7f,219801A14D816AE05004,2020-12-22 16:59:46,2020-12-22 17:04:05,259
00:1e:64:cd:0a:19,210235A1GQC171001619,2020-12-22 16:05:38,2020-12-22 16:10:24,286
00:1e:64:cd:0a:19,210235A1GQC171001619,2020-12-22 16:13:24,2020-12-22 16:16:22,178
00:1e:64:cd:0a:19,210235A1GQC171002566,2020-12-22 16:16:22,2020-12-22 17:04:05,2863
00:1e:64:cd:0a:19,210235A1GQC171002566,2020-12-22 16:10:26,2020-12-22 16:13:23,177
00:1e:64:fb:cc:7d,219801A14D816AE05412,2020-12-22 16:59:46,2020-12-22 17:04:05,259
00:21:5c:ba:7e:bc,70BA-EFCD-4140,2020-12-22 16:10:26,2020-12-22 17:04:05,3219
00:21:5c:ba:7e:bc,70BA-EFCD-4140,2020-12-22 16:05:38,2020-12-22 16:10:24,286
00:21:6a:fe:b3:93,70BA-EFBF-3B80,2020-12-22 16:57:53,2020-12-22 17:04:05,372
00:21:6a:fe:b3:93,70BA-EFBF-3B80,2020-12-22 16:18:50,2020-12-22 16:57:50,2340
00:21:6b:f0:bb:e4,70BA-EFCB-A4E0,2020-12-22 16:58:18,2020-12-22 17:04:05,347
00:21:6b:fd:02:28,210235A1GQC166002041,2020-12-22 16:05:38,2020-12-22 17:04:05,3507
00:26:c7:ec:7c:72,70BA-EFCF-DDA0,2020-12-22 16:57:53,2020-12-22 17:04:05,372
00:27:15:20:f3:68,703D-157A-15E0,2020-12-22 16:05:38,2020-12-22 17:04:05,3507
00:27:15:35:6d:52,70F9-6DD3-F420,2020-12-22 16:57:53,2020-12-22 17:04:05,372
00:27:15:54:87:2d,219801A14D816AE01742,2020-12-22 16:59:46,2020-12-22 17:04:05,259
00:27:15:87:37:1c,70F9-6DB7-2D00,2020-12-22 16:10:17,2020-12-22 16:57:50,2853
00:27:15:87:37:1c,70F9-6DB8-5260,2020-12-22 16:57:53,2020-12-22 17:04:05,372
00:27:15:87:37:1c,70F9-6DB8-5260,2020-12-22 16:06:47,2020-12-22 16:10:15,208
