Device_Mac,AP_Mac,Up_Time,Down_Time,Duration
0a:bf:0b:e9:7f:a0,70BA-EFBF-7300,2020-12-25 17:04:07,2020-12-25 17:04:09,2
14:16:9e:43:9e:bb,70F9-6DD3-9860,2020-12-25 17:01:25,2020-12-25 17:04:09,164
1c:c3:eb:28:a4:b1,70F9-6DB8-5840,2020-12-25 16:08:54,2020-12-25 17:04:09,3315
20:da:22:f4:9d:25,70F9-6DB7-2D00,2020-12-25 16:24:30,2020-12-25 17:04:09,2379
26:af:bc:d2:7b:40,219801A14D816AE07471,2020-12-25 16:29:14,2020-12-25 17:04:09,2095
2c:1f:23:61:08:ba,70F9-6DD3-FC60,2020-12-25 16:24:13,2020-12-25 17:04:09,2396
30:57:14:c7:fd:3a,70F9-6DD3-F3C0,2020-12-25 16:48:43,2020-12-25 17:04:09,926
34:42:62:6c:d1:75,70F9-6DD3-FC60,2020-12-25 16:40:00,2020-12-25 17:04:09,1449
64:c7:53:33:ec:f2,70F9-6DD3-F500,2020-12-25 16:47:46,2020-12-25 17:04:09,983
88:11:96:32:3b:ba,70F9-6DD3-FD00,2020-12-25 16:29:54,2020-12-25 17:04:09,2055
88:5a:06:6d:b8:1f,5866-BAA8-6260,2020-12-25 16:36:38,2020-12-25 17:04:09,1651
94:63:72:4f:55:eb,70F9-6DD4-01A0,2020-12-25 16:05:11,2020-12-25 17:04:09,3538
b8:94:36:e8:fe:b9,5866-BAA8-9960,2020-12-25 16:14:57,2020-12-25 17:04:09,2952
