Device_Mac,AP_Mac,Up_Time,Down_Time,Duration
00:04:4b:a5:c9:77,70BA-EFD0-16E0,2020-12-06 02:57:42,2020-12-06 03:04:39,417
00:0f:13:93:26:b4,70BA-EFCC-0000,2020-12-06 02:57:36,2020-12-06 03:04:39,423
00:26:c7:54:2c:f4,70BA-EFCF-9B00,2020-12-06 02:57:37,2020-12-06 03:04:39,422
00:45:e2:05:4b:53,70BA-EFCD-3930,2020-12-06 02:57:42,2020-12-06 03:04:39,417
00:5b:94:cf:f8:b6,70BA-EFCF-5F40,2020-12-06 02:57:36,2020-12-06 03:04:39,423
00:c2:c6:ab:40:fa,70BA-EFCB-A500,2020-12-06 02:57:42,2020-12-06 03:04:39,417
00:db:df:d9:76:d2,70BA-EFCF-E1E0,2020-12-06 02:57:37,2020-12-06 03:04:39,422
02:4c:02:01:01:e3,70BA-EFD0-19C0,2020-12-06 02:57:36,2020-12-06 03:04:39,423
04:0e:3c:6d:20:e8,70BA-EFCB-FC00,2020-12-06 02:57:42,2020-12-06 03:04:39,417
04:ed:33:dc:bd:5b,70BA-EFCF-ECC0,2020-12-06 02:57:42,2020-12-06 03:04:39,417
08:d4:0c:5c:a0:67,70BA-EFCF-F360,2020-12-06 02:57:42,2020-12-06 03:04:39,417
08:e6:89:d0:69:2f,703D-157A-2300,2020-12-06 02:57:42,2020-12-06 03:04:39,417
0a:e6:11:b9:9b:3b,70F9-6DD3-D0C0,2020-12-06 02:57:36,2020-12-06 03:04:39,423
0c:25:76:03:81:20,70BA-EFCB-8B00,2020-12-06 02:57:42,2020-12-06 03:04:39,417
0c:3b:50:25:74:04,70BA-EFCB-8160,2020-12-06 02:57:42,2020-12-06 03:04:39,417
0c:3b:50:29:a0:0d,70BA-EFCF-9CA0,2020-12-06 02:57:37,2020-12-06 03:04:39,422
0c:96:e6:35:1e:83,70BA-EFCB-7DA0,2020-12-06 02:57:36,2020-12-06 03:04:39,423
0c:d7:46:9b:40:aa,70BA-EFCB-F4E0,2020-12-06 02:57:37,2020-12-06 03:04:39,422
0c:dd:24:18:98:e0,70BA-EFCB-7C80,2020-12-06 02:57:42,2020-12-06 03:04:39,417
0e:b5:84:f5:41:3a,7425-8A50-3BE0,2020-12-06 02:57:36,2020-12-06 03:04:39,423
10:29:59:01:a4:bf,703D-157B-B0A0,2020-12-06 02:57:42,2020-12-06 03:04:39,417
10:30:25:ae:fa:a1,70BA-EFCB-AC60,2020-12-06 02:57:42,2020-12-06 03:04:39,417
10:5b:ad:ce:42:56,70BA-EFCB-9160,2020-12-06 02:57:36,2020-12-06 03:04:39,423
10:63:c8:fb:9a:03,70BA-EFCB-F720,2020-12-06 02:57:42,2020-12-06 03:04:39,417
10:94:bb:e1:4e:2e,70BA-EFD0-14E0,2020-12-06 02:57:42,2020-12-06 03:04:39,417
12:f8:d9:4e:cc:84,70F9-6DD4-03E0,2020-12-06 02:57:36,2020-12-06 03:04:39,423
14:4f:8a:13:7c:02,70BA-EFBF-3AA0,2020-12-06 02:57:36,2020-12-06 03:04:39,423
14:7d:da:19:98:37,70BA-EFCB-FE80,2020-12-06 02:57:37,2020-12-06 03:04:39,422
14:95:ce:ee:60:a4,703D-157A-2460,2020-12-06 02:57:42,2020-12-06 03:04:39,417
18:7e:b9:b3:be:8f,7425-8A88-7000,2020-12-06 02:57:36,2020-12-06 03:04:39,423
1e:7b:66:d4:f8:a6,7425-8A50-4320,2020-12-06 02:57:36,2020-12-06 03:00:35,179
20:78:f0:72:9e:4c,70BA-EFCD-4260,2020-12-06 02:57:42,2020-12-06 03:04:39,417
24:1b:7a:38:64:55,70BA-EFCF-DF60,2020-12-06 02:57:37,2020-12-06 03:04:39,422
