Device_Mac,AP_Mac,Up_Time,Down_Time,Duration
00:08:ca:c1:73:0b,5866-BAA8-A780,2020-12-25 09:26:47,2020-12-25 10:04:10,2243
00:27:15:87:37:1c,219801A14D816AE07113,2020-12-25 10:03:07,2020-12-25 10:04:10,63
00:27:15:87:37:1c,219801A14D816AE08027,2020-12-25 09:26:51,2020-12-25 10:03:05,2174
00:28:f8:b3:47:a0,7425-8A50-12A0,2020-12-25 09:26:47,2020-12-25 10:04:10,2243
00:42:38:d4:4f:ae,219801A14D816AE07558,2020-12-25 10:03:07,2020-12-25 10:04:10,63
00:5b:94:8a:0b:0f,7425-8A50-0FA0,2020-12-25 09:26:47,2020-12-25 10:04:10,2243
00:5b:94:92:11:8c,219801A14D816AE06708,2020-12-25 10:03:07,2020-12-25 10:04:10,63
00:5b:94:9c:e0:6b,7425-8A50-11A0,2020-12-25 09:26:47,2020-12-25 10:04:10,2243
00:5b:94:a3:16:30,219801A0WA9175Q13982,2020-12-25 10:03:07,2020-12-25 10:04:10,63
00:5b:94:a4:77:5c,219801A0WA9175Q13546,2020-12-25 09:26:51,2020-12-25 10:03:05,2174
00:5b:94:a5:66:b6,219801A0WA9175Q10779,2020-12-25 09:26:51,2020-12-25 10:04:10,2239
00:5b:94:a9:c5:ae,7425-8A50-1140,2020-12-25 09:26:47,2020-12-25 10:04:10,2243
00:5b:94:ab:7c:b0,5866-BAA8-5EA0,2020-12-25 09:26:47,2020-12-25 10:04:10,2243
00:5b:94:ad:00:85,219801A14D816AE00120,2020-12-25 09:26:51,2020-12-25 10:04:10,2239
00:5b:94:c5:1f:91,219801A14D816AE06780,2020-12-25 09:26:51,2020-12-25 10:04:10,2239
00:5b:94:c8:04:9e,7425-8A50-1140,2020-12-25 09:26:47,2020-12-25 10:04:10,2243
00:5b:94:cf:f8:b6,70BA-EFCF-E0A0,2020-12-25 09:26:47,2020-12-25 10:04:10,2243
00:5b:94:e5:7f:30,219801A0WA9175Q13168,2020-12-25 09:26:51,2020-12-25 10:03:05,2174
00:5b:94:e5:7f:30,219801A14D816AE06758,2020-12-25 10:03:07,2020-12-25 10:04:10,63
00:5b:94:e9:d2:3c,219801A14D816AE01191,2020-12-25 09:26:51,2020-12-25 10:04:10,2239
00:5b:94:ed:22:3d,7425-8A50-3460,2020-12-25 09:26:47,2020-12-25 10:04:10,2243
00:5b:94:f1:f2:c0,219801A0WA9175Q11281,2020-12-25 09:26:51,2020-12-25 09:39:26,755
00:5b:94:f1:f2:c0,219801A14D816AE06802,2020-12-25 10:03:07,2020-12-25 10:04:10,63
00:9a:cd:e9:db:fd,219801A0CNC144001576,2020-12-25 09:26:47,2020-12-25 10:04:10,2243
