Device_Mac,AP_Mac,Up_Time,Down_Time,Duration
84:41:67:9e:dd:bf,8005.880e.0d46,2020-12-12 10:13:59,2020-12-12 10:14:13,14
84:41:67:9e:dd:bf,8005.880e.0d46,2020-12-12 10:18:42,2020-12-12 10:27:47,545
ac:bc:32:7b:9f:c5,8005.880e.0d6a,2020-12-12 10:00:00,2020-12-12 09:59:59,-1
ac:bc:32:7b:9f:c5,8005.880e.0d6a,2020-12-12 10:10:56,2020-12-12 10:44:57,2041
ac:bc:32:7b:9f:c5,8005.880e.0d6a,2020-12-12 10:54:51,2020-12-12 11:00:00,309
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 09:59:59,2020-12-12 10:00:10,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:00:30,2020-12-12 10:00:41,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:00:58,2020-12-12 10:01:10,12
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:01:28,2020-12-12 10:01:39,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:01:56,2020-12-12 10:02:08,12
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:02:25,2020-12-12 10:02:37,12
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:02:55,2020-12-12 10:03:06,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:03:25,2020-12-12 10:03:37,12
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:03:54,2020-12-12 10:04:06,12
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:04:23,2020-12-12 10:04:35,12
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:04:56,2020-12-12 10:05:04,8
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:05:24,2020-12-12 10:05:36,12
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:05:54,2020-12-12 10:06:05,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:06:26,2020-12-12 10:06:34,8
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:06:55,2020-12-12 10:07:07,12
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:07:28,2020-12-12 10:07:39,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:07:57,2020-12-12 10:08:09,12
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:08:27,2020-12-12 10:08:43,16
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:08:57,2020-12-12 10:09:08,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:09:27,2020-12-12 10:09:38,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:09:56,2020-12-12 10:10:08,12
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:10:27,2020-12-12 10:10:39,12
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:10:55,2020-12-12 10:11:07,12
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:11:31,2020-12-12 10:11:43,12
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:12:01,2020-12-12 10:12:13,12
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:12:31,2020-12-12 10:12:43,12
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:13:01,2020-12-12 10:13:13,12
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:13:31,2020-12-12 10:13:42,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:14:01,2020-12-12 10:14:12,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:14:31,2020-12-12 10:14:42,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:15:02,2020-12-12 10:15:13,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:15:35,2020-12-12 10:15:46,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:16:05,2020-12-12 10:16:16,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:16:34,2020-12-12 10:16:46,12
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:17:05,2020-12-12 10:17:16,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:17:35,2020-12-12 10:17:46,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:18:08,2020-12-12 10:18:16,8
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:18:37,2020-12-12 10:18:49,12
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:19:07,2020-12-12 10:19:19,12
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:19:37,2020-12-12 10:19:49,12
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:20:08,2020-12-12 10:20:19,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:20:37,2020-12-12 10:20:49,12
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:21:08,2020-12-12 10:21:19,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:21:38,2020-12-12 10:21:50,12
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:22:08,2020-12-12 10:22:19,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:22:38,2020-12-12 10:22:49,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:23:11,2020-12-12 10:23:22,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:23:46,2020-12-12 10:23:57,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:24:18,2020-12-12 10:24:29,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:24:56,2020-12-12 10:25:04,8
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:25:30,2020-12-12 10:25:40,10
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:25:59,2020-12-12 10:26:10,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:26:28,2020-12-12 10:26:39,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:26:58,2020-12-12 10:27:09,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:27:30,2020-12-12 10:27:41,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:28:08,2020-12-12 10:28:15,7
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:28:37,2020-12-12 10:28:48,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:29:06,2020-12-12 10:29:18,12
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:29:36,2020-12-12 10:29:47,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:30:07,2020-12-12 10:30:18,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:30:36,2020-12-12 10:30:48,12
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:31:07,2020-12-12 10:31:18,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:31:38,2020-12-12 10:31:49,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:32:08,2020-12-12 10:32:19,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:32:40,2020-12-12 10:32:51,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:33:13,2020-12-12 10:33:55,42
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:34:17,2020-12-12 10:34:27,10
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:34:48,2020-12-12 10:34:58,10
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:35:18,2020-12-12 10:43:27,489
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:43:35,2020-12-12 10:43:45,10
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:44:05,2020-12-12 10:44:16,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:44:35,2020-12-12 10:44:35,0
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:44:46,2020-12-12 10:45:05,19
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:45:05,2020-12-12 10:45:16,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:45:36,2020-12-12 10:45:46,10
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:46:09,2020-12-12 10:46:19,10
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:46:41,2020-12-12 10:46:51,10
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:47:18,2020-12-12 10:47:25,7
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:47:50,2020-12-12 10:47:58,8
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:48:24,2020-12-12 10:48:31,7
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:48:57,2020-12-12 10:49:05,8
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:49:27,2020-12-12 10:49:38,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:49:59,2020-12-12 10:50:08,9
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:50:33,2020-12-12 10:50:41,8
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:51:03,2020-12-12 10:51:14,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:51:34,2020-12-12 10:51:45,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:52:05,2020-12-12 10:52:16,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:52:35,2020-12-12 10:52:46,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:53:05,2020-12-12 10:53:16,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:53:40,2020-12-12 10:53:51,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:54:15,2020-12-12 10:54:26,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:54:44,2020-12-12 10:54:56,12
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:55:19,2020-12-12 10:55:27,8
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:55:50,2020-12-12 10:56:01,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:56:20,2020-12-12 10:56:31,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:56:50,2020-12-12 10:57:02,12
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:57:32,2020-12-12 10:57:59,27
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:58:06,2020-12-12 10:58:17,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:58:37,2020-12-12 10:58:48,11
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:59:09,2020-12-12 10:59:21,12
98:01:a7:ae:c9:fd,5869.6ccd.69ba,2020-12-12 10:59:38,2020-12-12 10:59:49,11
48:a9:1c:32:2a:62,5869.6ccd.6d52,2020-12-12 10:00:00,2020-12-12 09:59:59,-1
48:a9:1c:32:2a:62,5869.6ccd.6d52,2020-12-12 09:59:59,2020-12-12 10:00:22,23
48:a9:1c:32:2a:62,5869.6ccd.6c92,2020-12-12 10:00:22,2020-12-12 10:01:30,68
48:a9:1c:32:2a:62,8005.880e.0c6e,2020-12-12 10:01:30,2020-12-12 10:13:58,748
5c:f7:e6:d2:74:09,8005.885a.b5ca,2020-12-12 10:00:00,2020-12-12 10:00:00,0
5c:f7:e6:d2:74:09,0074.9c77.3410,2020-12-12 10:00:19,2020-12-12 10:00:51,32
5c:f7:e6:d2:74:09,8005.885a.b34e,2020-12-12 10:00:54,2020-12-12 10:00:56,2
f8:34:41:cb:d4:fa,5869.6ccd.6d3c,2020-12-12 10:00:00,2020-12-12 10:00:00,0
c0:f4:e6:5f:16:b2,5869.6ccd.6bc2,2020-12-12 10:00:00,2020-12-12 10:00:01,1
c0:f4:e6:5f:16:b2,5869.6ccd.6d3c,2020-12-12 10:00:49,2020-12-12 10:02:55,126
c0:f4:e6:5f:16:b2,8005.881e.3a7c,2020-12-12 10:02:55,2020-12-12 10:03:37,42
c0:f4:e6:5f:16:b2,8005.880e.0980,2020-12-12 10:03:46,2020-12-12 10:04:44,58
c0:f4:e6:5f:16:b2,8005.880e.0c14,2020-12-12 10:04:44,2020-12-12 11:00:00,3316
24:2e:02:fd:4c:95,5869.6ccd.6e18,2020-12-12 10:00:00,2020-12-12 10:00:01,1
24:2e:02:fd:4c:95,5869.6ccd.6e18,2020-12-12 10:00:01,2020-12-12 10:00:09,8
24:2e:02:fd:4c:95,5869.6ccd.6b82,2020-12-12 10:00:09,2020-12-12 10:00:12,3
24:2e:02:fd:4c:95,5869.6ccd.6d52,2020-12-12 10:00:12,2020-12-12 10:00:19,7
24:2e:02:fd:4c:95,8005.880e.0c6e,2020-12-12 10:00:19,2020-12-12 10:00:29,10
24:2e:02:fd:4c:95,5869.6ccd.6d52,2020-12-12 10:00:29,2020-12-12 10:00:38,9
24:2e:02:fd:4c:95,5869.6cc9.d950,2020-12-12 10:00:38,2020-12-12 10:01:24,46
24:2e:02:fd:4c:95,5869.6ccd.6c72,2020-12-12 10:01:24,2020-12-12 10:01:31,7
24:2e:02:fd:4c:95,5869.6ccd.6c82,2020-12-12 10:01:31,2020-12-12 10:01:42,11
24:2e:02:fd:4c:95,5869.6ccd.61a6,2020-12-12 10:01:52,2020-12-12 10:01:59,7
24:2e:02:fd:4c:95,5869.6cc9.dc1a,2020-12-12 10:01:59,2020-12-12 10:02:09,10
24:2e:02:fd:4c:95,5869.6ccd.6bba,2020-12-12 10:02:09,2020-12-12 10:21:04,1135
94:65:2d:90:4e:14,5869.6ccd.6c62,2020-12-12 10:00:01,2020-12-12 10:14:48,887
94:65:2d:90:4e:14,5869.6ccd.6c62,2020-12-12 10:30:52,2020-12-12 11:00:00,1748
ec:89:14:d3:12:36,5869.6ccd.6bc0,2020-12-12 10:00:00,2020-12-12 09:59:59,-1
ec:89:14:d3:12:36,5869.6ccd.6bc0,2020-12-12 09:59:59,2020-12-12 10:00:05,6
