Device_Mac,AP_Mac,Up_Time,Down_Time,Duration
00:04:4b:a5:c9:77,70BA-EFD0-16E0,2020-12-06 00:00:45,2020-12-06 00:04:38,233
00:0f:12:66:08:6c,70BA-EFCB-AFE0,2020-12-06 00:00:45,2020-12-06 00:04:38,233
00:21:5c:fc:55:1c,307B-AC9B-C180,2020-12-06 00:00:38,2020-12-06 00:04:38,240
00:28:f8:1c:e4:36,70BA-EFD0-03E0,2020-12-06 00:00:45,2020-12-06 00:04:38,233
00:36:76:58:47:59,210235A1GQC176004783,2020-12-06 00:00:38,2020-12-06 00:04:38,240
00:42:38:79:04:8c,70BA-EFCF-ECC0,2020-12-06 00:00:45,2020-12-06 00:04:38,233
00:5b:94:99:64:cf,703D-157A-18A0,2020-12-06 00:00:45,2020-12-06 00:04:38,233
00:5b:94:cf:f8:b6,70BA-EFCF-5F40,2020-12-06 00:00:38,2020-12-06 00:04:38,240
00:71:cc:9b:c8:35,70BA-EFD0-16E0,2020-12-06 00:00:45,2020-12-06 00:04:38,233
00:be:3b:06:fd:d8,70BA-EFCD-3FF0,2020-12-06 00:00:45,2020-12-06 00:04:38,233
00:c2:c6:ab:40:fa,70BA-EFCB-A500,2020-12-06 00:03:43,2020-12-06 00:04:38,55
00:c2:c6:cd:cd:af,70BA-EFCB-A6E0,2020-12-06 00:00:45,2020-12-06 00:04:38,233
00:db:df:68:17:3a,70BA-EFCB-7C80,2020-12-06 00:00:45,2020-12-06 00:04:38,233
00:db:df:c0:de:1a,70BA-EFCF-6160,2020-12-06 00:00:38,2020-12-06 00:04:38,240
00:e0:4c:77:39:36,88DF-9E7C-F8A0,2020-12-06 00:00:38,2020-12-06 00:04:38,240
02:90:90:fa:5c:b6,70BA-EFCB-F6C0,2020-12-06 00:00:45,2020-12-06 00:04:38,233
02:cb:05:b5:d1:76,70BA-EFCB-FBC0,2020-12-06 00:00:40,2020-12-06 00:04:38,238
02:de:b1:f6:f6:a2,5866-BAA8-5B20,2020-12-06 00:00:38,2020-12-06 00:04:38,240
04:0e:3c:6d:20:e8,70BA-EFCB-AB20,2020-12-06 00:00:45,2020-12-06 00:03:43,178
04:0e:3c:6d:20:e8,70BA-EFCB-FC00,2020-12-06 00:03:43,2020-12-06 00:04:38,55
04:4a:6c:0e:81:a8,88DF-9E7C-3920,2020-12-06 00:00:38,2020-12-06 00:04:38,240
04:52:f3:26:c3:e8,210235A1GQC156000585,2020-12-06 00:00:38,2020-12-06 00:04:38,240
04:69:f8:00:45:b2,70BA-EFCB-EFE0,2020-12-06 00:03:39,2020-12-06 00:04:38,59
04:69:f8:00:45:b2,70BA-EFCB-EFE0,2020-12-06 00:00:40,2020-12-06 00:03:39,179
04:8c:9a:7e:fe:2e,7425-8A50-4100,2020-12-06 00:00:38,2020-12-06 00:04:38,240
04:b1:67:50:6e:dc,70BA-EFD0-03E0,2020-12-06 00:00:45,2020-12-06 00:04:38,233
04:b1:67:65:1a:b0,70BA-EFCD-3930,2020-12-06 00:00:45,2020-12-06 00:04:38,233
04:b1:67:66:7f:8a,70BA-EFCB-AC80,2020-12-06 00:00:45,2020-12-06 00:04:38,233
04:ea:56:76:68:03,70BA-EFCB-FB40,2020-12-06 00:00:45,2020-12-06 00:04:38,233
04:ed:33:05:59:a6,7425-8A50-3700,2020-12-06 00:00:40,2020-12-06 00:04:38,238
04:ed:33:5f:26:07,7425-8A50-3700,2020-12-06 00:00:40,2020-12-06 00:04:38,238
04:ed:33:dc:bd:5b,70BA-EFCF-ECC0,2020-12-06 00:00:45,2020-12-06 00:04:38,233
06:dc:4a:e0:8e:44,70BA-EFCB-7C40,2020-12-06 00:00:45,2020-12-06 00:04:38,233
08:31:8b:8d:03:ac,70BA-EFCB-7980,2020-12-06 00:00:38,2020-12-06 00:04:38,240
08:be:ac:0b:ed:1c,70BA-EFCB-7DA0,2020-12-06 00:00:38,2020-12-06 00:04:38,240
08:d4:0c:5c:a0:67,70BA-EFCF-F360,2020-12-06 00:00:45,2020-12-06 00:04:38,233
08:d4:0c:b3:ff:01,70BA-EFD0-2140,2020-12-06 00:00:45,2020-12-06 00:04:38,233
08:d4:0c:e6:09:a6,70BA-EFCF-6080,2020-12-06 00:00:38,2020-12-06 00:04:38,240
08:e6:89:d0:69:2f,703D-157A-2300,2020-12-06 00:03:43,2020-12-06 00:04:38,55
08:e6:89:dc:db:0e,70BA-EFCB-EB00,2020-12-06 00:00:45,2020-12-06 00:04:38,233
08:e6:89:ea:1d:3a,70BA-EFCB-B6A0,2020-12-06 00:00:45,2020-12-06 00:04:38,233
08:f8:bc:6f:61:d2,70BA-EFCB-8C00,2020-12-06 00:00:45,2020-12-06 00:04:38,233
0a:c1:55:93:bb:3b,703D-157A-2460,2020-12-06 00:00:45,2020-12-06 00:04:38,233
0a:e6:11:b9:9b:3b,70F9-6DD3-D0C0,2020-12-06 00:00:38,2020-12-06 00:04:38,240
0c:25:76:03:81:20,70BA-EFCB-F1E0,2020-12-06 00:00:40,2020-12-06 00:04:38,238
0c:2c:54:9c:d1:f8,210235A1K6C177002922,2020-12-06 00:00:38,2020-12-06 00:04:38,240
0c:3b:50:1c:bd:f1,70BA-EFCB-7C40,2020-12-06 00:00:45,2020-12-06 00:04:38,233
0c:3b:50:1d:65:7d,70BA-EFCF-DEE0,2020-12-06 00:00:45,2020-12-06 00:03:43,178
0c:3b:50:25:74:04,70BA-EFCB-8160,2020-12-06 00:00:45,2020-12-06 00:04:38,233
0c:3b:50:36:04:13,7425-8A50-4320,2020-12-06 00:00:38,2020-12-06 00:04:38,240
0c:54:15:3e:0f:94,70BA-EFCB-9320,2020-12-06 00:00:45,2020-12-06 00:04:38,233
0c:7a:15:ad:33:24,7425-8A50-3C40,2020-12-06 00:00:38,2020-12-06 00:04:38,240
0c:8f:ff:0f:d3:aa,70BA-EFCB-F700,2020-12-06 00:03:39,2020-12-06 00:04:38,59
0c:8f:ff:cd:a9:06,70BA-EFCB-B500,2020-12-06 00:00:45,2020-12-06 00:04:38,233
0c:b5:27:bb:1d:56,7425-8A50-3A00,2020-12-06 00:00:38,2020-12-06 00:04:38,240
0c:dd:24:18:98:e0,70BA-EFCB-7C80,2020-12-06 00:00:45,2020-12-06 00:04:38,233
0c:dd:24:18:d5:8f,70BA-EFCD-4020,2020-12-06 00:00:45,2020-12-06 00:04:38,233
0e:b5:84:f5:41:3a,7425-8A50-3BE0,2020-12-06 00:00:38,2020-12-06 00:04:38,240
10:08:b1:71:f9:4d,70BA-EFCF-9E40,2020-12-06 00:00:38,2020-12-06 00:04:38,240
10:08:b1:d6:1c:d5,88DF-9E7C-5A80,2020-12-06 00:00:38,2020-12-06 00:04:38,240
10:29:59:01:a4:bf,703D-1579-F620,2020-12-06 00:00:45,2020-12-06 00:04:38,233
10:29:59:0a:83:66,703D-157A-07C0,2020-12-06 00:00:45,2020-12-06 00:04:38,233
10:29:59:10:dd:89,70F9-6DD3-BB80,2020-12-06 00:00:38,2020-12-06 00:04:38,240
10:29:59:30:b5:8b,7425-8A50-1140,2020-12-06 00:00:38,2020-12-06 00:04:38,240
10:30:25:ae:fa:a1,70BA-EFCB-90E0,2020-12-06 00:03:43,2020-12-06 00:04:38,55
10:30:25:ae:fa:a1,70BA-EFCB-AC60,2020-12-06 00:00:45,2020-12-06 00:03:43,178
10:5b:ad:ce:42:56,70BA-EFCB-9160,2020-12-06 00:00:38,2020-12-06 00:04:38,240
10:5b:ad:de:ee:a1,70BA-EFD0-1D00,2020-12-06 00:00:45,2020-12-06 00:03:43,178
10:63:c8:6f:7c:4b,70BA-EFCB-9120,2020-12-06 00:00:45,2020-12-06 00:04:38,233
10:63:c8:79:af:97,210235A1GQC156001803,2020-12-06 00:00:38,2020-12-06 00:04:38,240
10:63:c8:fb:9a:03,70BA-EFCB-F720,2020-12-06 00:00:45,2020-12-06 00:04:38,233
10:94:bb:e1:4e:2e,70BA-EFD0-14E0,2020-12-06 00:00:45,2020-12-06 00:04:38,233
12:17:7b:13:c4:16,703D-157A-2460,2020-12-06 00:00:45,2020-12-06 00:04:38,233
12:27:60:f8:0d:05,70BA-EFCF-F360,2020-12-06 00:00:45,2020-12-06 00:04:38,233
12:ab:d0:9e:60:e2,70BA-EFCB-AE20,2020-12-06 00:00:45,2020-12-06 00:04:38,233
12:f0:1e:d5:76:5a,7425-8A50-3F60,2020-12-06 00:00:38,2020-12-06 00:04:38,240
14:2d:27:fd:dd:3f,70BA-EFCB-9260,2020-12-06 00:00:45,2020-12-06 00:04:38,233
14:4f:8a:13:7c:02,70BA-EFBF-3BC0,2020-12-06 00:00:38,2020-12-06 00:04:38,240
14:4f:8a:48:02:fb,70BA-EFCB-FD80,2020-12-06 00:00:40,2020-12-06 00:04:38,238
14:4f:8a:ac:a6:75,70BA-EFCF-ED60,2020-12-06 00:00:45,2020-12-06 00:04:38,233
14:7d:da:19:98:37,70BA-EFCF-9FC0,2020-12-06 00:00:40,2020-12-06 00:04:38,238
14:87:6a:97:54:32,70BA-EFCF-7120,2020-12-06 00:03:37,2020-12-06 00:04:38,61
14:95:ce:6f:d8:81,703D-157A-2040,2020-12-06 00:00:45,2020-12-06 00:04:38,233
14:95:ce:71:08:d6,70BA-EFD0-21C0,2020-12-06 00:00:45,2020-12-06 00:04:38,233
14:95:ce:d8:09:13,70BA-EFCB-93C0,2020-12-06 00:00:45,2020-12-06 00:04:38,233
14:95:ce:ee:60:a4,703D-157A-15E0,2020-12-06 00:00:45,2020-12-06 00:04:38,233
14:a3:2f:cc:b4:3a,50DA-00A1-E440,2020-12-06 00:00:38,2020-12-06 00:04:38,240
14:d1:69:31:57:81,703D-157A-2040,2020-12-06 00:00:45,2020-12-06 00:04:38,233
