Device_Mac,AP_Mac,Up_Time,Down_Time,Duration
00:42:38:79:04:8c,70BA-EFCF-ECC0,2020-12-03 05:30:42,2020-12-03 06:04:34,2032
00:42:38:79:04:8c,70BA-EFCF-ECC0,2020-12-03 05:21:55,2020-12-03 05:30:42,527
00:45:e2:05:4b:53,70BA-EFCD-3930,2020-12-03 05:24:41,2020-12-03 06:04:34,2393
00:45:e2:1d:76:35,70BA-EFCC-0820,2020-12-03 05:21:42,2020-12-03 06:04:34,2572
00:5b:94:cf:f8:b6,70BA-EFCB-FB20,2020-12-03 05:30:36,2020-12-03 06:04:34,2038
00:5b:94:cf:f8:b6,70BA-EFCF-6080,2020-12-03 05:21:36,2020-12-03 05:30:36,540
00:5b:94:e4:85:a6,219801A0WA9175Q14143,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
00:5b:94:f1:f2:c0,219801A0WA9175Q11281,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
00:5b:94:f2:1f:3c,70BA-EFBF-6D40,2020-12-03 05:30:36,2020-12-03 06:04:34,2038
00:5b:94:f2:1f:3c,70BA-EFBF-6D40,2020-12-03 05:21:42,2020-12-03 05:24:35,173
00:5b:94:f2:1f:3c,70BA-EFBF-6D40,2020-12-03 05:27:36,2020-12-03 05:30:36,180
00:5b:94:f2:1f:3c,70BA-EFBF-6FA0,2020-12-03 05:24:35,2020-12-03 05:27:36,181
00:71:cc:9b:c8:35,70BA-EFD0-16E0,2020-12-03 05:21:55,2020-12-03 06:04:34,2559
00:ad:d5:1c:33:0f,219801A14D816AE06420,2020-12-03 05:31:03,2020-12-03 06:04:34,2011
00:bb:1c:fc:3f:b5,219801A0WA9175Q11248,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
00:c2:c6:ab:40:fa,70BA-EFCB-A500,2020-12-03 05:21:55,2020-12-03 05:24:41,166
00:c2:c6:ab:40:fa,70BA-EFCB-A500,2020-12-03 05:24:41,2020-12-03 05:30:42,361
00:c2:c6:ab:40:fa,70BA-EFCB-B880,2020-12-03 05:30:42,2020-12-03 06:04:34,2032
00:c6:10:8d:a3:d6,219801A14D816AE06504,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
02:00:ab:55:6e:ae,5866-BAA8-5C40,2020-12-03 05:21:41,2020-12-03 06:04:34,2573
02:4c:02:01:01:e3,70BA-EFD0-19C0,2020-12-03 05:24:35,2020-12-03 06:04:34,2399
02:4c:02:01:01:e3,70BA-EFD0-19C0,2020-12-03 05:21:42,2020-12-03 05:24:35,173
02:82:51:a1:83:f4,70BA-EFCF-6060,2020-12-03 05:21:41,2020-12-03 06:04:34,2573
04:69:f8:07:4e:3e,219801A14D816AE06517,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
04:8c:9a:de:15:a0,219801A0WA9175Q13673,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
04:b1:67:66:7f:8a,219801A14D816AE06556,2020-12-03 05:31:03,2020-12-03 06:04:34,2011
04:b1:67:66:7f:8a,219801A14D816AE06556,2020-12-03 05:25:44,2020-12-03 05:31:03,319
04:b1:67:6c:ef:a6,219801A0T78188E00395,2020-12-03 05:25:44,2020-12-03 05:27:34,110
04:b1:67:6c:ef:a6,219801A0T78188E00395,2020-12-03 05:31:03,2020-12-03 05:33:34,151
04:b1:67:6c:ef:a6,80F6-2E02-F920,2020-12-03 05:21:36,2020-12-03 05:25:37,241
04:b1:67:6c:ef:a6,80F6-2E02-F920,2020-12-03 05:27:36,2020-12-03 05:30:57,201
06:32:e3:81:df:74,219801A14D816AE06505,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
08:23:b2:2e:cf:dc,219801A14D816AE05250,2020-12-03 05:31:03,2020-12-03 06:04:34,2011
08:23:b2:2e:cf:dc,219801A14D816AE05250,2020-12-03 05:25:44,2020-12-03 05:31:03,319
08:23:b2:dd:81:77,219801A0WA9175Q10776,2020-12-03 05:31:03,2020-12-03 06:04:34,2011
08:23:b2:dd:81:77,219801A0WA9175Q10776,2020-12-03 05:25:44,2020-12-03 05:31:03,319
08:b3:af:17:42:43,219801A14D816AE08076,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
08:f6:9c:0a:cf:d9,219801A14D816AE00612,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
08:f6:9c:2e:27:dd,70BA-EFCB-AD40,2020-12-03 05:24:41,2020-12-03 05:27:43,182
08:f6:9c:2e:27:dd,70BA-EFCB-AD40,2020-12-03 05:27:43,2020-12-03 05:30:42,179
08:f6:9c:2e:27:dd,70BA-EFCB-B080,2020-12-03 05:30:42,2020-12-03 06:04:34,2032
08:f6:9c:2e:27:dd,70BA-EFCB-B080,2020-12-03 05:21:55,2020-12-03 05:24:41,166
0a:17:8b:d6:24:6e,70BA-EFCB-EFA0,2020-12-03 05:21:41,2020-12-03 06:04:34,2573
0c:2c:54:10:85:13,219801A14D816AE06263,2020-12-03 05:31:03,2020-12-03 06:04:34,2011
0c:70:4a:8d:c5:21,219801A0WA9175Q12346,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
0c:70:4a:8f:6b:e5,219801A14D816AE06363,2020-12-03 05:25:44,2020-12-03 05:31:03,319
0c:70:4a:9d:7e:d2,219801A0WA9175Q12506,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
0c:96:e6:18:cb:ca,307B-AC9B-A520,2020-12-03 05:21:42,2020-12-03 06:04:34,2572
0c:96:e6:35:1e:83,70BA-EFCB-7DA0,2020-12-03 05:21:36,2020-12-03 06:04:34,2578
0c:b5:27:e8:84:b1,219801A0WA9175Q10679,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
0e:6b:0a:d9:d9:5c,219801A0WA9175Q10724,2020-12-03 05:31:03,2020-12-03 06:04:34,2011
0e:6b:0a:d9:d9:5c,219801A0WA9175Q10724,2020-12-03 05:25:44,2020-12-03 05:31:03,319
0e:98:53:ef:8b:19,5866-BAA8-5C40,2020-12-03 05:21:41,2020-12-03 06:04:34,2573
0e:f4:e0:b2:a3:b8,219801A14D816AE05474,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
10:29:59:0a:83:66,703D-157A-07C0,2020-12-03 05:27:43,2020-12-03 06:04:34,2211
10:29:59:0a:83:66,703D-157A-2100,2020-12-03 05:21:55,2020-12-03 05:27:43,348
10:29:59:31:32:e8,219801A14D816AE04861,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
10:29:59:42:98:54,219801A0T78188E00486,2020-12-03 05:25:44,2020-12-03 05:27:34,110
10:29:59:42:98:54,219801A0T78188E00486,2020-12-03 05:31:03,2020-12-03 05:33:34,151
10:29:59:42:98:54,80F6-2E02-F2E0,2020-12-03 05:21:36,2020-12-03 05:25:37,241
10:29:59:42:98:54,80F6-2E02-F2E0,2020-12-03 05:27:36,2020-12-03 05:30:57,201
10:30:25:ae:fa:a1,70BA-EFCB-90E0,2020-12-03 05:27:43,2020-12-03 06:04:34,2211
10:30:25:ae:fa:a1,70BA-EFCB-AC60,2020-12-03 05:21:55,2020-12-03 05:27:43,348
10:41:7f:df:d1:fd,219801A14D816AE06653,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
10:5b:ad:ce:42:56,70BA-EFCB-9160,2020-12-03 05:27:36,2020-12-03 06:04:34,2218
10:5b:ad:ce:42:56,70BA-EFCB-92A0,2020-12-03 05:21:36,2020-12-03 05:27:36,360
10:63:c8:f1:8f:cd,70BA-EFCB-A820,2020-12-03 05:21:55,2020-12-03 06:04:34,2559
12:57:ff:48:83:63,219801A14D816AE06556,2020-12-03 05:31:03,2020-12-03 06:04:34,2011
12:6d:9c:89:a0:c7,219801A0WA9175Q11868,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
12:85:cd:7e:52:32,219801A14D816AE00210,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
14:2d:27:ef:90:93,219801A14D816AE07002,2020-12-03 05:31:03,2020-12-03 06:04:34,2011
14:3c:c3:23:0b:6a,219801A14D816AE02825,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
14:47:2d:8b:2b:77,219801A14D816AE06815,2020-12-03 05:25:44,2020-12-03 05:31:03,319
14:95:ce:67:99:1e,70BA-EFCF-60E0,2020-12-03 05:24:38,2020-12-03 05:27:38,180
14:95:ce:67:99:1e,70BA-EFCF-E2E0,2020-12-03 05:30:38,2020-12-03 06:04:34,2036
14:95:ce:67:99:1e,70BA-EFCF-E2E0,2020-12-03 05:27:38,2020-12-03 05:30:38,180
14:95:ce:ee:60:a4,703D-157A-1500,2020-12-03 05:27:43,2020-12-03 06:04:34,2211
14:95:ce:ee:60:a4,703D-157A-1500,2020-12-03 05:21:55,2020-12-03 05:27:43,348
14:d1:69:a0:48:04,219801A14D816AE05315,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
16:6c:ce:5f:a5:81,219801A0WA9175Q13070,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
16:f8:0c:50:c2:5f,219801A0WA9175Q12677,2020-12-03 05:31:03,2020-12-03 06:04:34,2011
18:01:f1:46:6d:7a,219801A14D816AE04949,2020-12-03 05:31:03,2020-12-03 06:04:34,2011
18:56:80:f4:6f:8c,219801A14D816AE08036,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
18:87:40:31:1d:22,219801A0WA9175Q10837,2020-12-03 05:31:03,2020-12-03 06:04:34,2011
18:d7:17:86:17:8f,219801A14D816AE08081,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
18:d7:17:bb:52:11,219801A0WA9175Q14004,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
18:ee:69:a0:4a:75,219801A14D816AE02924,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
18:f1:d8:8e:9b:e8,219801A14D816AE00602,2020-12-03 05:31:03,2020-12-03 06:04:34,2011
1a:70:83:c6:86:73,70BA-EFCB-B6E0,2020-12-03 05:21:55,2020-12-03 06:04:34,2559
1c:5c:f2:c4:90:e8,219801A0WA9175Q11372,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
1c:77:f6:32:65:af,219801A0WA9175Q12634,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
1c:9e:46:12:43:a5,219801A14D816AE06582,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
1c:bf:c0:a9:76:db,70BA-EFCB-B7E0,2020-12-03 05:21:55,2020-12-03 06:04:34,2559
1c:c3:eb:9f:7a:7d,219801A0WA9175Q14134,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
1c:da:27:43:a1:46,219801A0WA9175Q14000,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
1c:da:27:c3:cd:13,219801A14D816AE02926,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
1e:2e:0f:82:05:dd,219801A0T78188E00547,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
1e:99:ef:69:81:40,219801A14D816AE05291,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
1e:b0:a1:dc:66:e8,219801A14D816AE07209,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
1e:c9:78:54:d6:ae,70BA-EFCD-4320,2020-12-03 05:21:55,2020-12-03 06:04:34,2559
1e:cb:1f:7d:6a:5c,70BA-EFCF-D680,2020-12-03 05:21:41,2020-12-03 06:04:34,2573
1e:e2:21:f9:7d:60,219801A14D816AE07569,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
20:39:56:5f:0f:a7,219801A14D816AE05033,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
20:39:56:f5:17:3c,219801A14D816AE02969,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
20:47:da:3c:3a:dd,219801A0WA9175Q12156,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
20:47:da:cc:b9:38,219801A14D816AE05355,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
20:5d:47:61:44:94,219801A14D816AE06229,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
20:64:cb:d1:c6:e3,219801A0WA9175Q12710,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
20:72:0d:39:1e:dd,5866-BAA9-4CA0,2020-12-03 05:21:55,2020-12-03 06:04:34,2559
20:cd:6e:f5:0b:0f,219801A14D816AE06645,2020-12-03 05:31:03,2020-12-03 06:04:34,2011
20:da:22:fb:25:27,219801A0WA9175Q12091,2020-12-03 05:25:44,2020-12-03 05:31:03,319
20:e2:a8:a1:df:5b,219801A14D816AE02011,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
20:ee:28:6d:a8:b6,219801A14D816AE04946,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
20:f4:78:0e:59:89,219801A14D816AE05226,2020-12-03 05:31:03,2020-12-03 06:04:34,2011
20:f7:7c:4d:49:77,219801A14D816AE06517,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
20:f7:7c:7b:62:53,219801A14D816AE03306,2020-12-03 05:25:44,2020-12-03 06:04:34,2330
20:f7:7c:7c:4c:dd,5866-BAA8-8340,2020-12-03 05:21:41,2020-12-03 06:04:34,2573
