Device_Mac,AP_Mac,Up_Time,Down_Time,Duration
00:1c:bf:e4:2d:7f,219801A14D816AE05004,2020-12-27 03:34:27,2020-12-27 04:04:12,1785
00:45:e2:05:4b:53,70BA-EFCD-4530,2020-12-27 03:31:50,2020-12-27 04:04:12,1942
00:5b:94:9f:88:fd,210235A1GQC156001689,2020-12-27 03:34:27,2020-12-27 04:04:12,1785
00:5b:94:c5:1f:91,219801A14D816AE06780,2020-12-27 03:34:27,2020-12-27 04:04:12,1785
00:5b:94:c7:b5:16,219801A14D816AE06246,2020-12-27 03:34:27,2020-12-27 04:04:12,1785
00:5b:94:cf:f8:b6,70BA-EFCB-FB20,2020-12-27 04:01:44,2020-12-27 04:04:12,148
00:5b:94:cf:f8:b6,70BA-EFCB-FB20,2020-12-27 03:04:46,2020-12-27 03:34:45,1799
00:5b:94:cf:f8:b6,70BA-EFCF-E0A0,2020-12-27 03:34:45,2020-12-27 04:01:44,1619
00:6d:52:f0:7d:c7,219801A14D816AE06565,2020-12-27 03:34:27,2020-12-27 04:04:12,1785
00:71:cc:98:64:ef,70BA-EFCB-A740,2020-12-27 03:31:50,2020-12-27 04:04:12,1942
00:71:cc:9b:c8:35,70BA-EFD0-12E0,2020-12-27 03:04:52,2020-12-27 04:04:12,3560
00:bb:1c:fc:3f:b5,219801A0WA9175Q11248,2020-12-27 03:34:27,2020-12-27 04:04:12,1785
00:be:3b:00:8d:63,219801A14D816AE02220,2020-12-27 03:34:27,2020-12-27 04:04:12,1785
00:be:3b:3a:c8:cb,219801A0WA9175Q12994,2020-12-27 03:34:27,2020-12-27 04:04:12,1785
00:be:3b:41:70:02,219801A14D816AE06483,2020-12-27 03:34:27,2020-12-27 04:04:12,1785
00:db:df:75:76:3c,70BA-EFCB-F6A0,2020-12-27 03:04:46,2020-12-27 04:04:12,3566
00:f4:8d:f9:22:b7,219801A14D816AE00960,2020-12-27 03:34:27,2020-12-27 04:04:12,1785
02:2a:40:29:02:89,219801A14D816AE05351,2020-12-27 03:34:27,2020-12-27 04:04:12,1785
