Device_Mac,AP_Mac,Up_Time,Down_Time,Duration
00:08:22:b8:fb:fb,70BA-EFD0-1F60,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:21:5c:fc:55:1c,307B-AC9B-C180,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:21:6a:fe:b4:47,70F9-6DD4-02E0,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:26:c7:ec:7c:72,70BA-EFCF-6C80,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:28:f8:96:f5:00,70BA-EFBF-82C0,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:28:f8:bc:18:26,70BA-EFD0-06C0,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:28:f8:e3:e0:ea,88DF-9E7C-3060,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:42:38:ac:bd:0e,70F9-6DD3-FC20,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:45:e2:1d:76:35,70BA-EFCF-A260,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:5b:94:8b:5b:2d,70F9-6DD3-C1E0,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:5b:94:90:c2:87,88DF-9E7C-4FC0,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:5b:94:9b:7c:31,70F9-6DB7-2D00,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:5b:94:9e:3c:b7,1CAB-341A-5CA0,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:5b:94:9f:55:ee,70F9-6DD3-FDC0,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:5b:94:a0:b4:fc,70BA-EFBF-7000,2020-12-09 18:20:10,2020-12-09 18:22:55,165
00:5b:94:a9:08:8a,210235A1GQC176004677,2020-12-09 18:20:10,2020-12-09 18:54:25,2055
00:5b:94:cc:a9:90,70F9-6DD3-D840,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:5b:94:ce:db:c6,70BA-EFCF-6EA0,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:5b:94:e4:85:a6,70F9-6DB7-7F80,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:5b:94:e5:f3:33,70F9-6DB8-4E80,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:5b:94:f2:1f:3c,70F9-6DB8-5140,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:90:a2:cc:80:79,70BA-EFCB-F380,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:9d:6b:28:36:2d,70F9-6DD3-F420,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:b3:62:a5:a6:58,70F9-6DB8-4E00,2020-12-09 18:20:10,2020-12-09 18:22:55,165
00:bb:60:07:99:37,88DF-9E7C-3060,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:bb:60:7c:d7:1f,70F9-6DB7-2D20,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:bb:60:aa:cf:0d,9428-2E44-6AC0,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:be:3b:3e:6d:f5,70F9-6DB8-51C0,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:be:3b:41:82:69,70F9-6DB7-2F60,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:be:3b:d8:21:a8,70F9-6DB7-7F80,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:c2:c6:17:51:42,70F9-6DD3-FE80,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:db:df:c0:de:1a,70BA-EFCF-6160,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:db:df:c7:3e:59,70F9-6DB8-5420,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
00:db:df:d9:30:d2,70F9-6DD4-12C0,2020-12-09 18:20:10,2020-12-09 19:04:45,2675
