Device_Mac,AP_Mac,Up_Time,Down_Time,Duration
6a:af:0b:da:51:1e,70BA-EFCF-D5C0,2020-12-02 22:04:41,2020-12-02 23:04:43,-127
6a:cf:ec:c1:c9:11,7425-8A50-5D80,2020-12-02 22:04:41,2020-12-02 23:04:43,-127
6c:19:c0:51:c8:ff,70BA-EFCF-9F80,2020-12-02 22:04:41,2020-12-02 23:04:43,-127
6c:19:c0:86:43:65,70BA-EFCB-F200,2020-12-02 22:04:41,2020-12-02 23:04:43,-127
6c:4d:73:18:84:ad,5866-BAA8-83E0,2020-12-02 22:04:41,2020-12-02 23:04:43,-127
6c:71:d9:80:83:09,70BA-EFCB-EF80,2020-12-02 22:04:41,2020-12-02 23:04:43,-127
6c:b7:49:53:9b:87,70BA-EFCB-FBE0,2020-12-02 22:04:41,2020-12-02 23:04:43,-127
6c:b7:49:92:a0:6a,70BA-EFCF-60E0,2020-12-02 22:04:41,2020-12-02 23:04:43,-127
6c:d7:1f:44:61:57,7425-8A50-10A0,2020-12-02 22:04:41,2020-12-02 23:04:43,-127
6e:14:b7:6b:93:0e,7425-8A50-1240,2020-12-02 22:04:41,2020-12-02 23:04:43,-127
6e:38:70:ef:58:ae,7425-8A50-9860,2020-12-02 22:04:41,2020-12-02 23:04:43,-127
70:18:8b:54:5a:b7,70BA-EFD0-0700,2020-12-02 22:04:41,2020-12-02 23:04:43,-127
70:5e:55:9c:bc:e5,70BA-EFCF-DCC0,2020-12-02 22:04:41,2020-12-02 23:04:43,-127
70:66:55:c5:17:8f,5866-BAA9-5D60,2020-12-02 22:04:41,2020-12-02 23:04:43,-127
70:dd:a8:3f:4e:b6,7425-8A50-5D80,2020-12-02 22:04:41,2020-12-02 23:04:43,-127
70:dd:a8:7e:84:36,70BA-EFCB-FA40,2020-12-02 22:04:41,2020-12-02 23:04:43,-127
70:ea:5a:37:87:c4,5866-BAA9-5D60,2020-12-02 22:04:41,2020-12-02 23:04:43,-127
70:ea:5a:50:3c:2e,487A-DAB9-6020,2020-12-02 22:04:41,2020-12-02 23:04:43,-127
70:ea:5a:77:45:ec,487A-DAB9-6020,2020-12-02 22:04:41,2020-12-02 23:04:43,-127
72:4f:4b:bb:17:1a,5866-BAA9-5CC0,2020-12-02 22:04:41,2020-12-02 23:04:43,-127
72:59:04:06:41:27,5866-BAA8-6700,2020-12-02 22:04:41,2020-12-02 23:04:43,-127
74:1b:b2:c6:b2:11,5866-BAA7-F020,2020-12-02 22:04:41,2020-12-02 23:04:43,-127
