Device_Mac,AP_Mac,Up_Time,Down_Time,Duration
00:08:22:0e:a6:fb,5866-BAA8-6AE0,2020-12-05 00:00:44,2020-12-05 00:04:37,233
00:1c:bf:e4:2d:7f,219801A14D816AE05004,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:1e:64:ef:1f:c8,219801A14D816AE07550,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:1e:64:fb:cc:7d,219801A14D816AE05412,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:27:15:20:f3:68,219801A14D816AE05377,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:27:15:54:87:2d,219801A14D816AE02855,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:27:15:87:37:1c,219801A14D816AE07475,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:28:f8:2e:a7:e8,219801A0WA9173Q03056,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:28:f8:3d:23:27,219801A0WA9175Q12032,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:28:f8:ae:3c:2e,219801A14D816AE07215,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:42:38:ac:dc:cb,70BA-EFCB-F640,2020-12-05 00:00:44,2020-12-05 00:04:37,233
00:42:38:ac:e4:5f,70BA-EFCB-EFE0,2020-12-05 00:00:44,2020-12-05 00:04:37,233
00:45:e2:05:4b:53,70BA-EFCD-3930,2020-12-05 00:01:02,2020-12-05 00:04:37,215
00:5b:94:8f:81:f7,219801A0WA9175Q13385,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:5b:94:90:c2:87,219801A14D816AE07222,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:5b:94:92:11:8c,219801A0WA9175Q13605,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:5b:94:97:92:9f,219801A14D816AE08019,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:5b:94:99:e5:c5,219801A14D816AE06936,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:5b:94:9d:c8:39,219801A14D816AE00746,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:5b:94:9f:55:ee,219801A14D816AE02890,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:5b:94:9f:88:fd,210235A1GQC156001689,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:5b:94:a0:b4:fc,219801A0WA9175Q13604,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:5b:94:a4:77:5c,219801A0WA9175Q13546,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:5b:94:a5:3d:9b,219801A14D816AE01568,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:5b:94:a5:66:b6,219801A0WA9175Q10779,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:5b:94:a6:2d:d9,219801A14D816AE05226,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:5b:94:a9:c5:ae,219801A14D816AE06793,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:5b:94:ac:15:1f,219801A0WA9175Q10881,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:5b:94:c5:1f:91,219801A14D816AE06780,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:5b:94:c5:d9:6e,219801A0T78188E00518,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:5b:94:c6:98:9e,219801A0WA9175Q11253,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:5b:94:c7:b5:16,219801A14D816AE06233,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:5b:94:c8:04:9e,7425-8A50-1140,2020-12-05 00:00:45,2020-12-05 00:04:37,232
00:5b:94:c9:c9:ac,219801A0WA9175Q12659,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:5b:94:ca:b9:d5,219801A14D816AE03008,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:5b:94:cb:b7:51,219801A14D816AE00187,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:5b:94:cd:5f:47,219801A0WA9175Q14088,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:5b:94:ce:db:c6,3822-D659-0000,2020-12-05 00:00:45,2020-12-05 00:04:37,232
00:5b:94:e4:85:a6,219801A0WA9175Q14143,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:5b:94:f1:f2:c0,219801A0WA9175Q11281,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:5b:94:f2:1f:3c,219801A14D816AE06919,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:5b:94:f2:d8:89,219801A14D816AE02654,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:71:cc:9b:c8:35,70BA-EFD0-12E0,2020-12-05 00:01:02,2020-12-05 00:04:37,215
00:90:a2:ca:9d:31,219801A0T78188E00486,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:9d:6b:28:36:2d,219801A14D816AE08046,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:ad:d5:1c:33:0f,219801A14D816AE06420,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:b3:62:6b:45:33,219801A14D816AE05275,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:b3:62:a5:a6:58,219801A0WA9175Q12003,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:bb:1c:fa:92:1c,219801A0WA9175Q11269,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:bb:1c:fc:3f:b5,219801A0WA9175Q11248,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:bb:60:7c:d7:1f,219801A14D816AE02169,2020-12-05 00:00:21,2020-12-05 00:04:37,256
00:be:3b:00:8d:63,219801A14D816AE02220,2020-12-05 00:00:21,2020-12-05 00:04:37,256
