Device_Mac,AP_Mac,Up_Time,Down_Time,Duration
00:21:5c:fc:55:1c,307B-AC9B-C180,2020-12-12 00:00:40,2020-12-12 00:04:49,249
00:42:38:ac:dc:cb,70BA-EFCB-F640,2020-12-12 00:00:41,2020-12-12 00:04:49,248
00:5b:94:97:20:f6,70BA-EFD0-0340,2020-12-12 00:00:49,2020-12-12 00:04:49,240
00:5b:94:99:64:cf,703D-157A-18A0,2020-12-12 00:00:49,2020-12-12 00:03:43,174
00:5b:94:f2:1f:3c,70BA-EFBF-4A00,2020-12-12 00:00:40,2020-12-12 00:04:49,249
00:71:cc:98:64:ef,70BA-EFCB-A740,2020-12-12 00:03:44,2020-12-12 00:04:49,65
00:71:cc:9b:c8:35,70BA-EFD0-12E0,2020-12-12 00:00:49,2020-12-12 00:04:49,240
00:be:3b:42:f3:2b,70BA-EFCF-A5E0,2020-12-12 00:00:49,2020-12-12 00:03:43,174
00:c2:c6:ab:40:fa,70BA-EFCB-A500,2020-12-12 00:00:49,2020-12-12 00:04:49,240
00:db:df:d9:76:d2,70BA-EFD0-0120,2020-12-12 00:00:40,2020-12-12 00:04:49,249
00:f4:8d:80:25:3d,70BA-EFCF-F360,2020-12-12 00:00:49,2020-12-12 00:04:49,240
00:f4:8d:da:fc:55,70BA-EFCD-4500,2020-12-12 00:00:49,2020-12-12 00:04:49,240
02:4c:02:00:35:4d,70BA-EFCF-CAA0,2020-12-12 00:00:40,2020-12-12 00:04:49,249
02:4c:02:01:01:e3,70BA-EFD0-19C0,2020-12-12 00:00:40,2020-12-12 00:04:49,249
02:82:51:a1:83:f4,70BA-EFCF-6060,2020-12-12 00:00:41,2020-12-12 00:04:49,248
04:0e:3c:6d:20:e8,70BA-EFD0-0580,2020-12-12 00:00:49,2020-12-12 00:04:49,240
04:0e:3c:82:7b:f5,70BA-EFCF-9F80,2020-12-12 00:03:38,2020-12-12 00:04:49,71
04:0e:3c:82:7b:f5,70BA-EFCF-9F80,2020-12-12 00:00:41,2020-12-12 00:03:38,177
04:50:da:1e:86:9e,7425-8A50-3DE0,2020-12-12 00:00:41,2020-12-12 00:04:49,248
04:52:f3:26:c3:e8,210235A1GQC156000585,2020-12-12 00:00:40,2020-12-12 00:04:49,249
04:52:f3:42:ff:cf,70BA-EFCF-E1E0,2020-12-12 00:00:41,2020-12-12 00:04:49,248
04:d3:b0:9c:5a:63,70BA-EFD0-21C0,2020-12-12 00:03:44,2020-12-12 00:04:49,65
04:ea:56:76:68:03,70BA-EFCB-FB40,2020-12-12 00:03:44,2020-12-12 00:04:49,65
04:ed:33:dc:bd:5b,70BA-EFCF-ECC0,2020-12-12 00:03:44,2020-12-12 00:04:49,65
06:1a:4b:38:8d:4c,7425-8A50-0F40,2020-12-11 23:31:48,2020-12-12 00:04:49,1981
06:30:6d:bc:52:dc,70BA-EFCB-AAE0,2020-12-12 00:00:49,2020-12-12 00:04:49,240
06:c6:ab:62:8d:6b,703D-157A-18A0,2020-12-12 00:00:49,2020-12-12 00:03:43,174
08:1f:71:13:2c:51,70BA-EFCB-ADC0,2020-12-12 00:00:49,2020-12-12 00:03:43,174
08:4a:cf:9f:f5:f9,210235A1GQC171001405,2020-12-12 00:00:49,2020-12-12 00:03:43,174
08:4a:cf:9f:f5:f9,210235A1GQC171001609,2020-12-12 00:03:44,2020-12-12 00:04:49,65
08:71:90:9c:5f:f9,70BA-EFCF-EB00,2020-12-12 00:00:49,2020-12-12 00:04:49,240
08:d2:3e:9f:23:01,70BA-EFD0-1880,2020-12-12 00:00:49,2020-12-12 00:04:49,240
08:d4:0c:57:f2:29,70BA-EFCF-E1E0,2020-12-12 00:00:41,2020-12-12 00:04:49,248
08:d4:0c:b3:ff:01,70BA-EFD0-2140,2020-12-12 00:00:49,2020-12-12 00:03:43,174
08:f6:9c:35:fe:00,70BA-EFCF-6060,2020-12-12 00:00:41,2020-12-12 00:04:49,248
08:f8:bc:65:71:a0,70BA-EFCB-FE80,2020-12-12 00:00:41,2020-12-12 00:04:49,248
0c:2c:54:9c:d1:f8,210235A1K6C177002922,2020-12-12 00:00:40,2020-12-12 00:04:49,249
0c:3b:50:1c:bd:f1,70BA-EFCB-7C40,2020-12-12 00:00:49,2020-12-12 00:04:49,240
0c:3b:50:34:bd:1e,70BA-EFCB-FC40,2020-12-12 00:03:38,2020-12-12 00:04:49,71
0c:d7:46:9f:ec:92,70BA-EFCF-E460,2020-12-12 00:00:40,2020-12-12 00:04:49,249
0e:d5:4d:ad:90:dd,70BA-EFCB-A1E0,2020-12-12 00:00:49,2020-12-12 00:04:49,240
10:08:b1:d6:1c:d5,70BA-EFCB-79A0,2020-12-12 00:00:49,2020-12-12 00:04:49,240
10:29:59:3a:37:c5,70BA-EFD0-1F60,2020-12-12 00:00:40,2020-12-12 00:04:49,249
10:29:59:5b:5e:b7,70BA-EFCF-DA80,2020-12-12 00:00:41,2020-12-12 00:04:49,248
10:2a:b3:dc:09:36,70BA-EFCB-AAA0,2020-12-12 00:00:49,2020-12-12 00:03:43,174
10:5b:ad:5f:e9:2d,219801A11S9191Q000VM,2020-12-12 00:00:41,2020-12-12 00:04:49,248
10:e9:53:33:e8:da,70BA-EFCB-9100,2020-12-12 00:00:49,2020-12-12 00:04:49,240
10:f0:05:9a:ed:e5,70BA-EFCF-D600,2020-12-12 00:00:41,2020-12-12 00:04:49,248
12:1d:b7:2a:57:e6,70BA-EFCB-FC80,2020-12-12 00:00:49,2020-12-12 00:03:43,174
12:6f:dc:c7:90:91,70BA-EFBF-6C20,2020-12-12 00:03:36,2020-12-12 00:04:49,73
14:3c:c3:2c:ec:75,70BA-EFCB-7940,2020-12-12 00:03:44,2020-12-12 00:04:49,65
14:3c:c3:2c:ec:75,70BA-EFCB-AAC0,2020-12-12 00:00:49,2020-12-12 00:03:43,174
14:4f:8a:48:02:fb,70BA-EFCB-FD80,2020-12-12 00:00:41,2020-12-12 00:04:49,248
14:5f:94:a0:0d:88,70BA-EFBF-7100,2020-12-12 00:00:40,2020-12-12 00:04:49,249
14:7d:da:a6:e0:40,88DF-9E7C-3560,2020-12-12 00:00:40,2020-12-12 00:04:49,249
14:87:6a:a3:8e:5e,219801A14D816AE07908,2020-12-11 23:50:30,2020-12-12 00:04:49,859
14:95:ce:6f:d8:81,703D-157A-2040,2020-12-12 00:00:49,2020-12-12 00:04:49,240
14:95:ce:71:08:d6,70BA-EFD0-21C0,2020-12-12 00:03:44,2020-12-12 00:04:49,65
14:95:ce:cc:de:2d,703D-157A-1E00,2020-12-12 00:03:44,2020-12-12 00:04:49,65
14:9d:09:c3:5c:8c,70BA-EFCF-E040,2020-12-12 00:00:49,2020-12-12 00:04:49,240
14:d1:69:14:bc:df,70BA-EFD0-1DA0,2020-12-12 00:00:40,2020-12-12 00:04:49,249
18:1d:ea:fe:74:73,70BA-EFCF-DD40,2020-12-12 00:00:40,2020-12-12 00:04:49,249
18:3e:ef:9d:a5:d3,70BA-EFCF-E340,2020-12-12 00:00:41,2020-12-12 00:04:49,248
18:56:80:eb:44:57,70BA-EFCF-EB00,2020-12-12 00:00:49,2020-12-12 00:04:49,240
18:7e:b9:cd:c7:72,703D-157A-23E0,2020-12-12 00:00:49,2020-12-12 00:03:43,174
