Device_Mac,AP_Mac,Up_Time,Down_Time,Duration
00:1c:bf:e4:2d:7f,219801A14D816AE05314,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
00:42:38:ac:b3:86,219801A14D816AE02807,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
00:45:e2:05:4b:53,70BA-EFCD-3930,2020-12-06 04:03:41,2020-12-06 04:04:38,57
00:5b:94:c5:d9:6e,219801A0T78188E00518,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
00:5b:94:ca:b9:d5,219801A14D816AE03008,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
00:5b:94:cf:f8:b6,70BA-EFCF-5F40,2020-12-06 04:03:35,2020-12-06 04:04:38,63
00:5b:94:e7:57:5c,219801A14D816AE00449,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
00:5b:94:f2:1f:3c,219801A14D816AE06919,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
00:9d:6b:28:36:2d,219801A14D816AE08046,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
00:ad:d5:1c:33:0f,219801A14D816AE06415,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
00:be:3b:c1:72:4c,219801A0WA9175Q14066,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
00:be:3b:c7:6d:6c,219801A14D816AE06521,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
00:be:3b:d8:ac:41,219801A0WA9175Q12664,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
00:c2:c6:ab:40:fa,70BA-EFCB-A500,2020-12-06 04:03:41,2020-12-06 04:04:38,57
00:db:70:66:4f:d2,219801A0WA9175Q13086,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
00:db:70:79:27:cb,219801A14D816AE02995,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
00:f7:6f:9b:72:6f,219801A14D816AE05046,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
02:06:a8:57:c4:ab,219801A0WA9175Q12315,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
02:34:ea:e3:5e:01,219801A14D816AE05305,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
02:43:5c:db:89:5c,219801A14D816AE01615,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
02:e2:0d:e7:bc:d6,219801A0WA9175Q11289,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
02:e5:b3:1b:85:46,219801A14D816AE01722,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
04:0e:3c:6d:20:e8,70BA-EFCB-FC00,2020-12-06 04:03:41,2020-12-06 04:04:38,57
04:33:c2:f1:df:a6,219801A14D816AE06813,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
04:4f:4c:6e:56:7e,219801A14D816AE01000,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
04:50:da:0a:fe:ea,219801A14D816AE06231,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
04:50:da:26:87:dc,219801A14D816AE05305,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
04:69:f8:07:4e:3e,219801A14D816AE06517,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
04:69:f8:5a:9d:81,219801A0WA9175Q11114,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
04:79:70:92:8c:ae,219801A14D816AE04966,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
04:8c:9a:4b:65:44,219801A14D816AE06334,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
04:b1:67:02:78:21,219801A14D816AE06549,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
04:b1:67:30:55:2c,219801A14D816AE06471,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
04:b1:67:33:47:6c,219801A0WA9175Q12068,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
04:b1:67:b7:1d:6a,219801A14D816AE06770,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
04:d3:b5:92:4d:3c,219801A14D816AE01690,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
04:f1:28:21:48:05,219801A0WA9175Q10805,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
06:1a:fc:a6:c9:ad,219801A14D816AE08098,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
06:24:fd:60:82:9d,219801A14D816AE05268,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
06:47:e5:d0:48:bb,219801A14D816AE03178,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
06:56:98:3d:40:61,219801A0WA9175Q13639,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
06:78:79:a3:d9:12,219801A0WA9175Q13277,2020-12-06 03:21:52,2020-12-06 04:04:38,2566
