Device_Mac,AP_Mac,Up_Time,Down_Time,Duration
ee:84:d8:77:d3:44,0074.9c3a.c40b,2020-12-28 21:00:00,2020-12-28 21:00:07,7
ee:84:d8:77:d3:44,0074.9c3a.c40b,2020-12-28 21:00:07,2020-12-28 21:23:01,1374
ee:84:d8:77:d3:44,5869.6ce9.e5cf,2020-12-28 21:23:01,2020-12-28 21:23:11,10
ee:84:d8:77:d3:44,5869.6ce9.e55d,2020-12-28 21:23:11,2020-12-28 21:23:21,10
ee:84:d8:77:d3:44,5869.6ccd.6a86,2020-12-28 21:23:21,2020-12-28 21:23:41,20
ee:84:d8:77:d3:44,0074.9c37.1c8e,2020-12-28 21:23:41,2020-12-28 21:23:50,9
ee:84:d8:77:d3:44,0074.9c3a.c40b,2020-12-28 21:23:50,2020-12-28 21:24:05,15
ee:84:d8:77:d3:44,0074.9c37.1db2,2020-12-28 21:24:05,2020-12-28 21:28:55,290
e0:1f:88:f2:15:d3,5869.6ccd.6308,2020-12-28 21:00:00,2020-12-28 20:59:57,-3
e0:1f:88:f2:15:d3,5869.6ccd.6308,2020-12-28 20:59:57,2020-12-28 21:05:17,320
e0:1f:88:f2:15:d3,5869.6ccd.6eac,2020-12-28 21:05:17,2020-12-28 21:05:28,11
e0:1f:88:f2:15:d3,5869.6ccd.6308,2020-12-28 21:05:28,2020-12-28 21:05:51,23
e0:1f:88:f2:15:d3,5869.6ccd.6cfc,2020-12-28 21:05:51,2020-12-28 21:07:06,75
e0:1f:88:f2:15:d3,5869.6ccd.6eac,2020-12-28 21:07:06,2020-12-28 21:07:12,6
e0:1f:88:f2:15:d3,5869.6ccd.6eac,2020-12-28 21:10:12,2020-12-28 21:13:23,191
e0:1f:88:f2:15:d3,5869.6ccd.6308,2020-12-28 21:13:23,2020-12-28 21:13:36,13
e0:1f:88:f2:15:d3,5869.6ccd.6b78,2020-12-28 21:17:50,2020-12-28 21:17:56,6
e0:1f:88:f2:15:d3,5869.6ccd.6eac,2020-12-28 21:17:56,2020-12-28 21:19:29,93
e0:1f:88:f2:15:d3,5869.6ccd.6cd0,2020-12-28 21:19:29,2020-12-28 21:19:40,11
e0:1f:88:f2:15:d3,5869.6ccd.6b78,2020-12-28 21:19:40,2020-12-28 21:20:27,47
e0:1f:88:f2:15:d3,5869.6ccd.6cfc,2020-12-28 21:20:27,2020-12-28 21:20:40,13
e0:1f:88:f2:15:d3,5869.6ccd.6eac,2020-12-28 21:20:40,2020-12-28 21:20:49,9
e0:1f:88:f2:15:d3,5869.6ccd.6cfc,2020-12-28 21:20:49,2020-12-28 21:20:58,9
e0:1f:88:f2:15:d3,5869.6ccd.6308,2020-12-28 21:20:58,2020-12-28 21:22:35,97
e0:1f:88:f2:15:d3,5869.6ccd.6eac,2020-12-28 21:22:35,2020-12-28 21:23:26,51
e0:1f:88:f2:15:d3,5869.6ccd.6308,2020-12-28 21:23:26,2020-12-28 21:23:52,26
e0:1f:88:f2:15:d3,5869.6ccd.6cfc,2020-12-28 21:23:52,2020-12-28 21:23:57,5
e0:1f:88:f2:15:d3,5869.6ccd.6cd0,2020-12-28 21:23:57,2020-12-28 21:24:39,42
e0:1f:88:f2:15:d3,5869.6ccd.6eac,2020-12-28 21:24:39,2020-12-28 21:25:00,21
e0:1f:88:f2:15:d3,5869.6ccd.6cd0,2020-12-28 21:25:00,2020-12-28 21:25:09,9
e0:1f:88:f2:15:d3,5869.6ccd.6eac,2020-12-28 21:25:09,2020-12-28 21:25:28,19
e0:1f:88:f2:15:d3,5869.6ccd.6308,2020-12-28 21:25:28,2020-12-28 21:26:00,32
e0:1f:88:f2:15:d3,5869.6ccd.6eac,2020-12-28 21:26:00,2020-12-28 21:27:56,116
e0:1f:88:f2:15:d3,5869.6ccd.6cd0,2020-12-28 21:27:56,2020-12-28 21:28:43,47
e0:1f:88:f2:15:d3,5869.6ccd.6b78,2020-12-28 21:28:43,2020-12-28 21:30:09,86
e0:1f:88:f2:15:d3,5869.6ccd.6eac,2020-12-28 21:30:09,2020-12-28 21:32:10,121
e0:1f:88:f2:15:d3,5869.6ccd.6308,2020-12-28 21:32:10,2020-12-28 21:37:08,298
e0:1f:88:f2:15:d3,5869.6ccd.6cfc,2020-12-28 21:37:08,2020-12-28 21:40:25,197
e0:1f:88:f2:15:d3,5869.6ccd.6b78,2020-12-28 21:40:25,2020-12-28 21:48:40,495
e0:1f:88:f2:15:d3,5869.6ccd.6308,2020-12-28 21:48:40,2020-12-28 21:49:10,30
e0:1f:88:f2:15:d3,5869.6ccd.6eac,2020-12-28 21:49:10,2020-12-28 21:50:00,50
e0:1f:88:f2:15:d3,5869.6ccd.6cd0,2020-12-28 21:50:00,2020-12-28 21:50:45,45
e0:1f:88:f2:15:d3,5869.6ccd.6b78,2020-12-28 21:50:45,2020-12-28 21:50:49,4
e0:1f:88:f2:15:d3,5869.6ccd.6eac,2020-12-28 21:50:49,2020-12-28 21:50:55,6
e0:1f:88:f2:15:d3,5869.6ccd.6cfc,2020-12-28 21:50:55,2020-12-28 21:51:51,56
e0:1f:88:f2:15:d3,5869.6ccd.6308,2020-12-28 21:51:51,2020-12-28 21:51:59,8
e0:1f:88:f2:15:d3,5869.6ccd.6eac,2020-12-28 21:51:59,2020-12-28 21:53:43,104
e0:1f:88:f2:15:d3,5869.6ccd.6308,2020-12-28 21:53:43,2020-12-28 21:53:47,4
e0:1f:88:f2:15:d3,5869.6ccd.6cfc,2020-12-28 21:53:47,2020-12-28 21:53:53,6
e0:1f:88:f2:15:d3,5869.6ccd.6eac,2020-12-28 21:53:53,2020-12-28 22:00:00,367
20:da:22:be:23:07,5869.6ccd.6644,2020-12-28 21:00:00,2020-12-28 20:59:57,-3
20:da:22:be:23:07,5869.6ccd.6644,2020-12-28 20:59:57,2020-12-28 21:00:08,11
20:da:22:be:23:07,5869.6ccd.6d44,2020-12-28 21:00:08,2020-12-28 21:00:47,39
20:da:22:be:23:07,5869.6ccd.6122,2020-12-28 21:00:47,2020-12-28 21:00:57,10
20:da:22:be:23:07,5869.6ccd.6c68,2020-12-28 21:00:57,2020-12-28 21:01:17,20
20:da:22:be:23:07,5869.6cc9.d836,2020-12-28 21:01:17,2020-12-28 21:01:56,39
20:da:22:be:23:07,5869.6ccd.6668,2020-12-28 21:01:56,2020-12-28 21:02:26,30
20:da:22:be:23:07,5869.6ccd.6bc0,2020-12-28 21:02:26,2020-12-28 22:00:00,3454
30:d1:6b:ea:8b:f3,5869.6ccd.6d0a,2020-12-28 20:59:57,2020-12-28 21:01:14,77
14:7d:da:57:c4:ff,5869.6ccd.6f5c,2020-12-28 21:00:00,2020-12-28 20:59:57,-3
14:7d:da:57:c4:ff,5869.6ccd.6f5c,2020-12-28 21:15:00,2020-12-28 21:15:06,6
14:7d:da:57:c4:ff,5869.6ccd.6f5c,2020-12-28 21:30:04,2020-12-28 21:30:11,7
14:7d:da:57:c4:ff,5869.6ccd.6f5c,2020-12-28 21:45:06,2020-12-28 21:45:15,9
50:de:06:15:17:1a,8005.885b.3016,2020-12-28 21:00:00,2020-12-28 20:59:57,-3
50:de:06:15:17:1a,0074.9c3a.cfcd,2020-12-28 21:06:16,2020-12-28 21:06:40,24
50:de:06:15:17:1a,0074.9c3a.d0c5,2020-12-28 21:06:40,2020-12-28 21:06:58,18
50:de:06:15:17:1a,0074.9c3a.c47d,2020-12-28 21:06:58,2020-12-28 21:07:10,12
50:de:06:15:17:1a,0074.9c3a.c2dd,2020-12-28 21:07:10,2020-12-28 21:07:32,22
50:de:06:15:17:1a,5869.6cc9.daae,2020-12-28 21:07:32,2020-12-28 21:07:35,3
50:de:06:15:17:1a,0074.9c3a.c2dd,2020-12-28 21:07:35,2020-12-28 22:00:00,3145
40:e2:30:68:24:7d,8005.885a.b408,2020-12-28 21:00:00,2020-12-28 20:59:57,-3
40:e2:30:68:24:7d,8005.885a.b408,2020-12-28 20:59:57,2020-12-28 22:00:00,3603
ec:56:23:93:59:79,5869.6ccd.6668,2020-12-28 21:00:00,2020-12-28 20:59:57,-3
ec:56:23:93:59:79,5869.6ccd.6668,2020-12-28 20:59:57,2020-12-28 21:00:18,21
ec:56:23:93:59:79,5869.6ccd.6c68,2020-12-28 21:00:18,2020-12-28 21:00:31,13
ec:56:23:93:59:79,5869.6ccd.6122,2020-12-28 21:00:31,2020-12-28 21:05:41,310
08:31:8b:59:68:84,8005.885a.b618,2020-12-28 20:59:57,2020-12-28 21:05:30,333
24:da:33:04:ed:06,5869.6ccd.6644,2020-12-28 20:59:58,2020-12-28 21:00:12,14
24:da:33:04:ed:06,5869.6ccd.6580,2020-12-28 21:00:12,2020-12-28 21:00:24,12
24:da:33:04:ed:06,5869.6ccd.6644,2020-12-28 21:00:24,2020-12-28 21:00:56,32
24:da:33:04:ed:06,5869.6ccd.6d44,2020-12-28 21:00:56,2020-12-28 21:01:43,47
24:da:33:04:ed:06,5869.6ccd.69f6,2020-12-28 21:01:43,2020-12-28 21:02:59,76
24:da:33:04:ed:06,5869.6ccd.6d44,2020-12-28 21:02:59,2020-12-28 21:08:10,311
06:f8:df:23:a4:fa,5869.6ccd.6d88,2020-12-28 21:00:00,2020-12-28 20:59:58,-2
06:f8:df:23:a4:fa,5869.6ccd.6d88,2020-12-28 20:59:58,2020-12-28 21:00:05,7
06:f8:df:23:a4:fa,5869.6cc9.db52,2020-12-28 21:44:35,2020-12-28 22:00:00,925
88:66:a5:76:91:47,5869.6ccd.6314,2020-12-28 21:00:00,2020-12-28 20:59:58,-2
88:66:a5:76:91:47,5869.6ccd.6314,2020-12-28 20:59:58,2020-12-28 21:00:07,9
88:66:a5:76:91:47,5869.6ccd.6c4c,2020-12-28 21:00:07,2020-12-28 21:00:24,17
88:66:a5:76:91:47,5869.6ccd.6b70,2020-12-28 21:00:24,2020-12-28 21:00:48,24
88:66:a5:76:91:47,5869.6ccd.6c4c,2020-12-28 21:00:48,2020-12-28 21:05:10,262
88:66:a5:76:91:47,5869.6ccd.6b70,2020-12-28 21:05:10,2020-12-28 21:05:35,25
88:66:a5:76:91:47,5869.6ccd.6c4c,2020-12-28 21:05:35,2020-12-28 22:00:00,3265
24:79:f3:dc:0d:3f,0074.9c3a.c2f3,2020-12-28 21:00:00,2020-12-28 20:59:58,-2
24:79:f3:dc:0d:3f,5869.6ccd.6ea6,2020-12-28 21:08:29,2020-12-28 21:08:31,2
24:79:f3:dc:0d:3f,0074.9c37.1a72,2020-12-28 21:08:31,2020-12-28 21:08:43,12
24:79:f3:dc:0d:3f,5869.6ccd.6ea6,2020-12-28 21:08:43,2020-12-28 21:09:05,22
24:79:f3:dc:0d:3f,5869.6ccd.6b7a,2020-12-28 21:09:10,2020-12-28 21:09:23,13
24:79:f3:dc:0d:3f,5869.6ccd.6252,2020-12-28 21:09:23,2020-12-28 21:11:58,155
24:79:f3:dc:0d:3f,5869.6ccd.6176,2020-12-28 21:50:10,2020-12-28 21:54:07,237
7a:c9:12:a6:46:1f,5869.6ccd.6ece,2020-12-28 21:00:00,2020-12-28 20:59:58,-2
7a:c9:12:a6:46:1f,5869.6ccd.6ece,2020-12-28 21:01:10,2020-12-28 21:01:14,4
7a:c9:12:a6:46:1f,5869.6ccd.6ece,2020-12-28 21:01:30,2020-12-28 21:01:34,4
7a:c9:12:a6:46:1f,5869.6ccd.6ece,2020-12-28 21:03:12,2020-12-28 21:04:08,56
7a:c9:12:a6:46:1f,5869.6ccd.6ece,2020-12-28 21:05:17,2020-12-28 22:00:00,3283
38:47:bc:55:40:43,c0b8.e6c9.0215,2020-12-28 21:00:00,2020-12-28 20:59:58,-2
38:47:bc:55:40:43,c0b8.e6c9.0215,2020-12-28 20:59:58,2020-12-28 21:00:15,17
