Device_Mac,AP_Mac,Up_Time,Down_Time,Duration
ca:3a:23:47:25:17,5869.6ccd.6122,2020-12-09 16:00:00,2020-12-09 16:00:23,23
ca:3a:23:47:25:17,5869.6ccd.6122,2020-12-09 16:00:23,2020-12-09 16:00:54,31
ca:3a:23:47:25:17,5869.6ccd.622e,2020-12-09 16:00:54,2020-12-09 16:01:05,11
ca:3a:23:47:25:17,5869.6ccd.6122,2020-12-09 16:01:05,2020-12-09 16:04:36,211
70:3c:69:9b:73:71,5869.6cc9.d7ea,2020-12-09 16:00:00,2020-12-09 15:59:53,-7
70:3c:69:9b:73:71,5869.6ccd.6a26,2020-12-09 16:00:15,2020-12-09 16:00:20,5
70:3c:69:9b:73:71,5869.6ccd.6f5c,2020-12-09 16:00:20,2020-12-09 16:00:38,18
70:3c:69:9b:73:71,5869.6ccd.6f5c,2020-12-09 16:00:43,2020-12-09 16:01:01,18
70:3c:69:9b:73:71,5869.6ccd.6e76,2020-12-09 16:01:01,2020-12-09 16:20:47,1186
90:17:c8:30:1f:68,5869.6ccd.636a,2020-12-09 16:00:00,2020-12-09 15:59:53,-7
94:17:00:40:3e:71,5869.6ccd.6318,2020-12-09 16:00:00,2020-12-09 15:59:53,-7
b4:40:a4:40:d6:39,8005.885a.b528,2020-12-09 16:00:00,2020-12-09 15:59:53,-7
ee:bf:e0:68:43:39,8005.885a.b450,2020-12-09 16:00:00,2020-12-09 15:59:53,-7
ee:bf:e0:68:43:39,8005.885a.b450,2020-12-09 15:59:53,2020-12-09 16:01:11,78
ee:bf:e0:68:43:39,8005.885a.b738,2020-12-09 16:01:11,2020-12-09 16:01:28,17
ee:bf:e0:68:43:39,8005.885a.b6f6,2020-12-09 16:01:28,2020-12-09 16:01:48,20
ee:bf:e0:68:43:39,8005.885a.b696,2020-12-09 16:01:48,2020-12-09 16:02:22,34
ee:bf:e0:68:43:39,8005.885a.b456,2020-12-09 16:02:22,2020-12-09 16:03:04,42
ee:bf:e0:68:43:39,8005.885a.b444,2020-12-09 16:03:04,2020-12-09 16:03:18,14
ee:bf:e0:68:43:39,8005.885a.b696,2020-12-09 16:03:18,2020-12-09 16:03:33,15
ee:bf:e0:68:43:39,8005.885a.b6a8,2020-12-09 16:03:33,2020-12-09 16:03:48,15
ee:bf:e0:68:43:39,8005.885a.b738,2020-12-09 16:03:48,2020-12-09 16:04:18,30
ee:bf:e0:68:43:39,8005.885a.b3fc,2020-12-09 16:04:18,2020-12-09 16:11:55,457
ee:bf:e0:68:43:39,8005.885a.b504,2020-12-09 16:11:55,2020-12-09 16:12:15,20
ee:bf:e0:68:43:39,8005.885a.b6f6,2020-12-09 16:12:15,2020-12-09 16:14:59,164
ee:bf:e0:68:43:39,8005.885a.b4bc,2020-12-09 16:14:59,2020-12-09 16:15:12,13
ee:bf:e0:68:43:39,8005.885a.b46e,2020-12-09 16:15:12,2020-12-09 16:16:50,98
ee:bf:e0:68:43:39,8005.885a.b456,2020-12-09 16:16:50,2020-12-09 16:19:18,148
ee:bf:e0:68:43:39,8005.885a.b696,2020-12-09 16:19:18,2020-12-09 16:19:47,29
ee:bf:e0:68:43:39,8005.885a.b6f6,2020-12-09 16:19:47,2020-12-09 16:20:02,15
ee:bf:e0:68:43:39,8005.885a.b57c,2020-12-09 16:20:02,2020-12-09 16:20:32,30
ee:bf:e0:68:43:39,8005.885a.b450,2020-12-09 16:20:32,2020-12-09 16:21:53,81
ee:bf:e0:68:43:39,8005.885a.b57c,2020-12-09 16:21:53,2020-12-09 16:22:18,25
ee:bf:e0:68:43:39,8005.885a.b336,2020-12-09 16:22:18,2020-12-09 16:27:29,311
ee:bf:e0:68:43:39,8005.885a.b696,2020-12-09 16:40:29,2020-12-09 16:40:56,27
ee:bf:e0:68:43:39,8005.885a.b480,2020-12-09 16:40:56,2020-12-09 16:43:24,148
ee:bf:e0:68:43:39,8005.885b.3143,2020-12-09 16:43:24,2020-12-09 16:55:29,725
ee:bf:e0:68:43:39,8005.885a.b456,2020-12-09 16:55:29,2020-12-09 16:55:43,14
ee:bf:e0:68:43:39,8005.885b.3143,2020-12-09 16:55:43,2020-12-09 17:00:00,257
a4:c9:39:ee:e1:35,5869.6ccd.636a,2020-12-09 16:00:00,2020-12-09 15:59:54,-6
a4:c9:39:ee:e1:35,5869.6ccd.636a,2020-12-09 15:59:54,2020-12-09 16:00:00,6
a4:c9:39:ee:e1:35,5869.6ccd.6ec0,2020-12-09 16:00:00,2020-12-09 16:00:53,53
a4:c9:39:ee:e1:35,5869.6ccd.6f5e,2020-12-09 16:00:53,2020-12-09 16:07:12,379
f8:9a:78:27:fb:47,5869.6ccd.6b24,2020-12-09 16:00:00,2020-12-09 15:59:54,-6
f8:9a:78:27:fb:47,5869.6ccd.6b24,2020-12-09 15:59:54,2020-12-09 16:00:18,24
f8:9a:78:27:fb:47,5869.6ccd.6f46,2020-12-09 16:00:18,2020-12-09 16:00:44,26
f8:9a:78:27:fb:47,5869.6ccd.636a,2020-12-09 16:00:44,2020-12-09 16:01:13,29
f8:9a:78:27:fb:47,5869.6ccd.6ec0,2020-12-09 16:01:13,2020-12-09 16:20:50,1177
74:60:fa:f7:0a:ce,5869.6ccd.6c6c,2020-12-09 16:00:00,2020-12-09 15:59:54,-6
74:60:fa:f7:0a:ce,5869.6ccd.6c6c,2020-12-09 15:59:54,2020-12-09 16:00:11,17
74:60:fa:f7:0a:ce,5869.6ccd.622e,2020-12-09 16:00:11,2020-12-09 16:00:35,24
74:60:fa:f7:0a:ce,5869.6ccd.6122,2020-12-09 16:00:35,2020-12-09 16:01:24,49
74:60:fa:f7:0a:ce,5869.6ccd.6c68,2020-12-09 16:01:24,2020-12-09 16:02:13,49
74:60:fa:f7:0a:ce,5869.6ccd.6d44,2020-12-09 16:02:13,2020-12-09 16:02:23,10
74:60:fa:f7:0a:ce,5869.6ccd.6644,2020-12-09 16:02:23,2020-12-09 16:02:33,10
74:60:fa:f7:0a:ce,5869.6ccd.6d88,2020-12-09 16:02:33,2020-12-09 16:02:43,10
74:60:fa:f7:0a:ce,5869.6ccd.6f5c,2020-12-09 16:02:43,2020-12-09 16:02:55,12
74:60:fa:f7:0a:ce,5869.6ccd.6c96,2020-12-09 16:02:55,2020-12-09 16:03:07,12
74:60:fa:f7:0a:ce,5869.6ccd.6f5e,2020-12-09 16:03:07,2020-12-09 16:03:25,18
74:60:fa:f7:0a:ce,5869.6ccd.6182,2020-12-09 16:03:25,2020-12-09 16:09:37,372
d8:c7:71:21:f8:43,8005.885a.b492,2020-12-09 16:00:00,2020-12-09 15:59:54,-6
d8:c7:71:21:f8:43,8005.885a.b492,2020-12-09 15:59:54,2020-12-09 16:24:08,1454
d8:c7:71:21:f8:43,8005.885a.b4ce,2020-12-09 16:24:08,2020-12-09 16:26:39,151
d8:c7:71:21:f8:43,8005.885a.b654,2020-12-09 16:26:39,2020-12-09 16:29:43,184
d8:c7:71:21:f8:43,8005.885a.b4ce,2020-12-09 16:29:43,2020-12-09 16:34:55,312
d8:c7:71:21:f8:43,8005.885a.b654,2020-12-09 16:34:55,2020-12-09 16:35:26,31
d8:c7:71:21:f8:43,8005.885a.b4ce,2020-12-09 16:35:26,2020-12-09 17:00:00,1474
44:00:10:0d:ab:34,5869.6ccd.6cd0,2020-12-09 16:00:00,2020-12-09 15:59:54,-6
44:00:10:0d:ab:34,5869.6ccd.6cd0,2020-12-09 15:59:54,2020-12-09 16:00:00,6
44:00:10:0d:ab:34,5869.6ccd.612c,2020-12-09 16:00:00,2020-12-09 16:00:04,4
44:00:10:0d:ab:34,5869.6ccd.6eb0,2020-12-09 16:00:04,2020-12-09 16:00:14,10
44:00:10:0d:ab:34,5869.6ccd.6584,2020-12-09 16:00:14,2020-12-09 16:00:28,14
44:00:10:0d:ab:34,5869.6ccd.6c58,2020-12-09 16:00:28,2020-12-09 16:00:35,7
44:00:10:0d:ab:34,5869.6ccd.6584,2020-12-09 16:00:35,2020-12-09 16:00:36,1
44:00:10:0d:ab:34,5869.6ccd.6eb0,2020-12-09 16:00:36,2020-12-09 16:00:56,20
44:00:10:0d:ab:34,5869.6cc9.d7ea,2020-12-09 16:00:56,2020-12-09 16:01:26,30
44:00:10:0d:ab:34,5869.6ccd.6d88,2020-12-09 16:01:26,2020-12-09 16:01:33,7
44:00:10:0d:ab:34,5869.6ccd.6a26,2020-12-09 16:01:33,2020-12-09 16:02:05,32
