Device_Mac,AP_Mac,Up_Time,Down_Time,Duration
00:1c:bf:e4:2d:7f,219801A14D816AE05004,2020-12-18 00:04:34,2020-12-18 01:04:58,-263
00:26:c6:b3:2d:60,219801A0T78188E00372,2020-12-18 00:04:34,2020-12-18 01:04:58,-263
00:27:15:54:87:2d,219801A14D816AE01742,2020-12-18 00:04:34,2020-12-18 01:04:58,-263
00:28:f8:3a:f4:da,219801A14D816AE07757,2020-12-18 00:04:34,2020-12-18 01:04:58,-263
00:42:38:ac:b3:86,219801A14D816AE02916,2020-12-18 00:04:34,2020-12-18 01:04:58,-263
00:42:38:d4:4f:ae,219801A14D816AE07375,2020-12-18 00:04:34,2020-12-18 01:04:58,-263
00:5b:94:8d:e4:c4,219801A14D816AE06468,2020-12-18 00:04:34,2020-12-18 01:04:58,-263
00:5b:94:8f:81:f7,219801A0WA9175Q13385,2020-12-18 00:04:34,2020-12-18 01:04:58,-263
00:5b:94:90:c2:87,219801A14D816AE07222,2020-12-18 00:04:34,2020-12-18 01:04:58,-263
00:5b:94:92:11:8c,219801A0WA9175Q13605,2020-12-18 00:04:34,2020-12-18 01:04:58,-263
00:5b:94:97:20:f6,219801A14D816AE01756,2020-12-18 00:04:34,2020-12-18 01:04:58,-263
00:5b:94:97:92:9f,219801A14D816AE08019,2020-12-18 00:04:34,2020-12-18 01:04:58,-263
00:5b:94:9f:55:ee,219801A14D816AE02890,2020-12-18 00:04:34,2020-12-18 01:04:58,-263
00:5b:94:9f:88:fd,210235A1GQC156001689,2020-12-18 00:04:34,2020-12-18 01:04:58,-263
00:5b:94:a0:b4:fc,219801A0WA9175Q13604,2020-12-18 00:04:34,2020-12-18 01:04:58,-263
00:5b:94:a0:b7:4f,219801A14D816AE06479,2020-12-18 00:04:34,2020-12-18 01:04:58,-263
00:5b:94:a0:c8:8e,219801A14D816AE02352,2020-12-18 00:04:34,2020-12-18 01:04:58,-263
00:5b:94:ac:15:1f,219801A0WA9175Q10881,2020-12-18 00:04:34,2020-12-18 01:04:58,-263
00:5b:94:cb:b7:51,219801A14D816AE00187,2020-12-18 00:04:34,2020-12-18 01:04:58,-263
00:5b:94:cd:5f:47,219801A0WA9175Q14088,2020-12-18 00:04:34,2020-12-18 01:04:58,-263
