Device_Mac,AP_Mac,Up_Time,Down_Time,Duration
04:4f:4c:08:db:53,5869.6ccd.699e,2020-12-30 13:00:00,2020-12-30 13:00:08,8
04:4f:4c:08:db:53,5869.6ccd.699e,2020-12-30 13:00:08,2020-12-30 13:01:10,62
04:4f:4c:08:db:53,5869.6ccd.69c4,2020-12-30 13:01:10,2020-12-30 13:01:43,33
04:4f:4c:08:db:53,5869.6ccd.6e80,2020-12-30 13:01:43,2020-12-30 13:02:14,31
04:4f:4c:08:db:53,5869.6ccd.6b82,2020-12-30 13:02:14,2020-12-30 13:05:50,216
04:4f:4c:08:db:53,5869.6ccd.6e80,2020-12-30 13:05:50,2020-12-30 13:06:13,23
04:4f:4c:08:db:53,5869.6ccd.644c,2020-12-30 13:06:13,2020-12-30 13:06:22,9
04:4f:4c:08:db:53,5869.6ccd.667a,2020-12-30 13:06:22,2020-12-30 13:06:46,24
04:4f:4c:08:db:53,5869.6ccd.6b82,2020-12-30 13:06:46,2020-12-30 13:07:16,30
04:4f:4c:08:db:53,5869.6ccd.667a,2020-12-30 13:07:16,2020-12-30 13:10:55,219
04:4f:4c:08:db:53,5869.6ccd.644c,2020-12-30 13:10:55,2020-12-30 13:11:05,10
04:4f:4c:08:db:53,5869.6ccd.667a,2020-12-30 13:11:05,2020-12-30 13:11:10,5
04:4f:4c:08:db:53,5869.6ccd.644c,2020-12-30 13:11:10,2020-12-30 13:11:38,28
04:4f:4c:08:db:53,5869.6ccd.6d16,2020-12-30 13:11:38,2020-12-30 13:11:52,14
04:4f:4c:08:db:53,5869.6ccd.6544,2020-12-30 13:11:52,2020-12-30 13:12:03,11
04:4f:4c:08:db:53,5869.6ccd.6c2e,2020-12-30 13:12:03,2020-12-30 13:13:00,57
04:4f:4c:08:db:53,5869.6ccd.6544,2020-12-30 13:13:00,2020-12-30 13:26:41,821
04:4f:4c:08:db:53,5869.6ccd.6c2e,2020-12-30 13:26:41,2020-12-30 13:27:05,24
04:4f:4c:08:db:53,5869.6ccd.6544,2020-12-30 13:27:05,2020-12-30 13:28:34,89
04:4f:4c:08:db:53,5869.6ccd.6c2e,2020-12-30 13:28:34,2020-12-30 13:29:02,28
04:4f:4c:08:db:53,5869.6ccd.6d16,2020-12-30 13:29:02,2020-12-30 13:29:12,10
04:4f:4c:08:db:53,5869.6ccd.644c,2020-12-30 13:29:12,2020-12-30 13:29:28,16
04:4f:4c:08:db:53,5869.6ccd.69c4,2020-12-30 13:29:28,2020-12-30 13:29:51,23
04:4f:4c:08:db:53,5869.6ccd.6c8c,2020-12-30 13:29:51,2020-12-30 13:30:57,66
04:4f:4c:08:db:53,5869.6ccd.69ba,2020-12-30 13:30:57,2020-12-30 13:31:07,10
04:4f:4c:08:db:53,5869.6ccd.69c4,2020-12-30 13:31:07,2020-12-30 13:31:35,28
04:4f:4c:08:db:53,5869.6ccd.6bc2,2020-12-30 13:31:35,2020-12-30 13:31:55,20
04:4f:4c:08:db:53,5869.6ccd.69d8,2020-12-30 13:31:55,2020-12-30 13:32:56,61
04:4f:4c:08:db:53,5869.6ccd.6d10,2020-12-30 13:32:56,2020-12-30 13:34:54,118
04:4f:4c:08:db:53,5869.6ccd.6c08,2020-12-30 13:34:54,2020-12-30 13:35:18,24
04:4f:4c:08:db:53,5869.6ccd.6bc2,2020-12-30 13:35:18,2020-12-30 13:44:21,543
04:4f:4c:08:db:53,5869.6ccd.6934,2020-12-30 13:44:21,2020-12-30 13:45:47,86
04:4f:4c:08:db:53,5869.6ccd.6c6a,2020-12-30 13:45:47,2020-12-30 13:46:30,43
04:4f:4c:08:db:53,5869.6ccd.6244,2020-12-30 13:46:30,2020-12-30 13:49:26,176
04:4f:4c:08:db:53,5869.6ccd.6c6a,2020-12-30 13:49:26,2020-12-30 13:49:52,26
04:4f:4c:08:db:53,5869.6ccd.6bc2,2020-12-30 13:49:52,2020-12-30 13:50:21,29
04:4f:4c:08:db:53,5869.6ccd.6d10,2020-12-30 13:50:21,2020-12-30 13:53:06,165
04:4f:4c:08:db:53,5869.6cc9.d950,2020-12-30 13:53:06,2020-12-30 14:00:00,414
6e:b7:bc:d0:12:ac,5869.6ccd.6bf6,2020-12-30 13:00:00,2020-12-30 12:59:58,-2
6e:b7:bc:d0:12:ac,5869.6ccd.6bf6,2020-12-30 12:59:58,2020-12-30 13:59:08,3550
6e:b7:bc:d0:12:ac,5869.6ccd.6a94,2020-12-30 13:59:08,2020-12-30 13:59:24,16
6e:b7:bc:d0:12:ac,5869.6ccd.6bf6,2020-12-30 13:59:24,2020-12-30 13:59:40,16
6e:b7:bc:d0:12:ac,5869.6ccd.6bf6,2020-12-30 13:59:42,2020-12-30 14:00:00,18
be:7f:cf:5d:31:10,5869.6ccd.6bc2,2020-12-30 12:59:58,2020-12-30 13:00:28,30
be:7f:cf:5d:31:10,5869.6ccd.6bc2,2020-12-30 13:10:45,2020-12-30 13:11:26,41
be:7f:cf:5d:31:10,5869.6ccd.6bc2,2020-12-30 13:21:42,2020-12-30 13:22:07,25
be:7f:cf:5d:31:10,5869.6ccd.6bc2,2020-12-30 13:32:23,2020-12-30 13:32:47,24
be:7f:cf:5d:31:10,5869.6ccd.6bc2,2020-12-30 13:43:03,2020-12-30 13:43:16,13
be:7f:cf:5d:31:10,5869.6ccd.6bc2,2020-12-30 13:53:34,2020-12-30 13:53:48,14
2c:5d:34:68:e6:eb,5869.6ccd.6c8c,2020-12-30 13:00:00,2020-12-30 12:59:58,-2
2c:5d:34:68:e6:eb,8005.881e.339c,2020-12-30 13:00:02,2020-12-30 13:00:05,3
2c:5d:34:68:e6:eb,8005.881e.339c,2020-12-30 13:00:05,2020-12-30 13:00:58,53
2c:5d:34:68:e6:eb,8005.880e.0d6a,2020-12-30 13:00:58,2020-12-30 13:01:00,2
2c:ff:ee:02:c8:f5,5869.6cc9.dbb6,2020-12-30 13:00:00,2020-12-30 12:59:58,-2
4e:1b:96:59:33:eb,8005.881e.339c,2020-12-30 13:00:00,2020-12-30 12:59:59,-1
4e:1b:96:59:33:eb,8005.881e.339c,2020-12-30 12:59:59,2020-12-30 13:01:11,72
4e:1b:96:59:33:eb,5869.6ccd.6c8c,2020-12-30 13:01:11,2020-12-30 13:01:21,10
4e:1b:96:59:33:eb,5869.6ccd.69c4,2020-12-30 13:01:21,2020-12-30 13:01:30,9
4e:1b:96:59:33:eb,5869.6ccd.6c8c,2020-12-30 13:01:30,2020-12-30 13:02:23,53
4e:1b:96:59:33:eb,5869.6ccd.69c4,2020-12-30 13:02:23,2020-12-30 13:02:41,18
4e:1b:96:59:33:eb,5869.6ccd.6e80,2020-12-30 13:02:41,2020-12-30 13:02:50,9
4e:1b:96:59:33:eb,5869.6ccd.6b82,2020-12-30 13:02:50,2020-12-30 14:00:00,3430
56:2f:f4:1a:b5:19,5869.6ccd.6c64,2020-12-30 12:59:59,2020-12-30 13:00:16,17
56:2f:f4:1a:b5:19,5869.6ccd.6c8c,2020-12-30 13:00:16,2020-12-30 13:00:54,38
56:2f:f4:1a:b5:19,8005.881e.35b4,2020-12-30 13:00:54,2020-12-30 13:01:17,23
d8:1e:dd:e1:21:19,8005.881e.339c,2020-12-30 13:00:00,2020-12-30 13:00:00,0
d8:1e:dd:e1:21:19,8005.881e.339c,2020-12-30 13:00:00,2020-12-30 13:01:26,86
d8:1e:dd:e1:21:19,5869.6ccd.6c8c,2020-12-30 13:01:26,2020-12-30 13:02:21,55
d8:1e:dd:e1:21:19,5869.6ccd.69c4,2020-12-30 13:02:21,2020-12-30 13:02:43,22
d8:1e:dd:e1:21:19,5869.6ccd.6e80,2020-12-30 13:02:43,2020-12-30 13:02:57,14
d8:1e:dd:e1:21:19,5869.6ccd.6b82,2020-12-30 13:02:57,2020-12-30 13:02:59,2
d8:1e:dd:e1:21:19,5869.6ccd.6e80,2020-12-30 13:02:59,2020-12-30 13:03:20,21
d8:1e:dd:e1:21:19,5869.6ccd.6b82,2020-12-30 13:03:20,2020-12-30 14:00:00,3400
d2:75:ab:f3:f7:a1,5869.6ccd.6bc4,2020-12-30 12:59:54,2020-12-30 13:00:15,21
d2:75:ab:f3:f7:a1,5869.6ccd.6bc4,2020-12-30 13:00:29,2020-12-30 13:00:43,14
d2:75:ab:f3:f7:a1,5869.6ccd.6bc4,2020-12-30 13:03:18,2020-12-30 13:03:38,20
d2:75:ab:f3:f7:a1,5869.6ccd.6bc4,2020-12-30 13:04:28,2020-12-30 13:04:48,20
d2:75:ab:f3:f7:a1,5869.6ccd.6bc4,2020-12-30 13:07:31,2020-12-30 13:07:47,16
d2:75:ab:f3:f7:a1,5869.6ccd.6bc4,2020-12-30 13:10:30,2020-12-30 13:10:50,20
d2:75:ab:f3:f7:a1,5869.6ccd.6bc4,2020-12-30 13:12:02,2020-12-30 13:12:23,21
d2:75:ab:f3:f7:a1,5869.6ccd.6bc4,2020-12-30 13:15:03,2020-12-30 13:15:17,14
d2:75:ab:f3:f7:a1,5869.6ccd.6bc4,2020-12-30 13:16:55,2020-12-30 13:17:17,22
d2:75:ab:f3:f7:a1,5869.6ccd.6bc4,2020-12-30 13:17:49,2020-12-30 13:18:08,19
d2:75:ab:f3:f7:a1,5869.6ccd.6bc4,2020-12-30 13:20:22,2020-12-30 13:20:52,30
d2:75:ab:f3:f7:a1,5869.6ccd.6bc4,2020-12-30 13:22:55,2020-12-30 13:23:35,40
d2:75:ab:f3:f7:a1,5869.6ccd.6bc4,2020-12-30 13:26:20,2020-12-30 13:26:44,24
d2:75:ab:f3:f7:a1,5869.6ccd.6bc4,2020-12-30 13:27:40,2020-12-30 13:28:02,22
d2:75:ab:f3:f7:a1,5869.6ccd.6bc4,2020-12-30 13:30:03,2020-12-30 13:30:03,0
d2:75:ab:f3:f7:a1,5869.6ccd.6bc4,2020-12-30 13:30:22,2020-12-30 13:32:24,122
d2:75:ab:f3:f7:a1,5869.6ccd.6bc4,2020-12-30 13:33:00,2020-12-30 13:34:16,76
d2:75:ab:f3:f7:a1,5869.6ccd.6bc4,2020-12-30 13:43:18,2020-12-30 13:44:22,64
d2:75:ab:f3:f7:a1,5869.6ccd.6bc4,2020-12-30 13:44:34,2020-12-30 13:45:03,29
d2:75:ab:f3:f7:a1,5869.6ccd.6bc4,2020-12-30 13:45:18,2020-12-30 13:53:00,462
d2:75:ab:f3:f7:a1,5869.6ccd.6bc4,2020-12-30 13:53:13,2020-12-30 13:54:42,89
d2:75:ab:f3:f7:a1,5869.6ccd.6bc4,2020-12-30 13:54:43,2020-12-30 13:54:43,0
d2:75:ab:f3:f7:a1,5869.6ccd.6bc4,2020-12-30 13:55:17,2020-12-30 13:55:17,0
74:60:fa:4c:67:0d,5869.6ccd.6a96,2020-12-30 13:00:00,2020-12-30 12:59:55,-5
74:60:fa:4c:67:0d,5869.6ccd.6a96,2020-12-30 12:59:55,2020-12-30 13:00:19,24
74:60:fa:4c:67:0d,5869.6ccd.6bc8,2020-12-30 13:00:19,2020-12-30 13:00:36,17
74:60:fa:4c:67:0d,5869.6ccd.6f46,2020-12-30 13:00:36,2020-12-30 13:01:23,47
74:60:fa:4c:67:0d,5869.6ccd.6d7c,2020-12-30 13:01:25,2020-12-30 13:01:27,2
