Device_Mac,AP_Mac,Up_Time,Down_Time,Duration
00:13:ef:f2:2c:13,70BA-EFCB-A800,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:21:6b:f0:bb:e4,70BA-EFCB-A4E0,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:21:6b:f8:87:e8,70BA-EFD0-1880,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:23:15:fd:a0:02,70BA-EFCB-B4A0,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:27:15:20:f3:68,703D-157A-2460,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:28:f8:52:ee:b4,70BA-EFCD-4020,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:28:f8:d4:12:ff,210235A1GQC166002002,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:36:76:03:52:ed,70BA-EFCB-A6A0,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:36:76:14:be:35,70BA-EFCB-A960,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:42:38:79:04:8c,70BA-EFCF-ECC0,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:42:38:a4:87:0b,210235A1GQC171002566,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:42:38:cd:06:4f,703D-157A-1660,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:5a:39:e5:cd:c4,5866-BA9E-F4A0,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:5b:94:8b:12:60,70BA-EFCB-91C0,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:5b:94:94:f6:b3,70BA-EFCB-FB00,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:5b:94:97:17:b7,5866-BAA7-F180,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:5b:94:99:e5:c5,70BA-EFCB-AE40,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:5b:94:a0:7b:3f,70BA-EFCB-A4E0,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:5b:94:a7:d1:d2,70BA-EFD0-2040,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:5b:94:c4:96:14,210235A1GQC166002120,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:5b:94:d0:18:71,70BA-EFCB-7C40,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:5b:94:d7:f2:da,70BA-EFCB-ABE0,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:5b:94:e5:68:41,70BA-EFCB-EEA0,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:5b:94:f0:a1:44,210235A1GQC166002148,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:66:19:3b:91:63,210235A1GQC166002120,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:71:cc:9b:5d:cd,70BA-EFCD-4020,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:71:cc:9b:c8:35,70BA-EFD0-12E0,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:be:3b:00:d5:f4,210235A1GQC166002238,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:be:3b:1f:eb:6a,70BA-EFCF-EC80,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:be:3b:3d:20:0f,5866-BAA8-83C0,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:c2:c6:ab:40:fa,70BA-EFCB-A500,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:cd:fe:4b:32:d9,703D-157A-2140,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:db:70:66:b2:b3,70BA-EFCF-ED60,2020-12-04 12:41:10,2020-12-04 12:44:10,180
00:db:df:39:37:3f,70BA-EFC7-D500,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:db:df:68:17:3a,70BA-EFCB-7C80,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:db:df:aa:1c:98,70BA-EFCB-AEA0,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:db:df:e2:09:e6,70BA-EFCB-A4E0,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:f4:8d:80:25:3d,70BA-EFCF-F360,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:f4:8d:c1:ec:5f,210235A1GQC166002260,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:f4:8d:da:fc:55,70BA-EFCD-4260,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:f4:8d:e0:c2:1d,5866-BAA8-71C0,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
00:f4:8d:f9:fa:f5,70BA-EFCB-8160,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
02:09:36:33:64:ec,210235A1GQC166002048,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
02:25:ed:fc:4d:7f,703D-157A-1C40,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
02:41:84:ad:70:b0,210235A1GQC166002200,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
02:43:5c:db:89:5c,70BA-EFCB-BB40,2020-12-04 12:41:10,2020-12-04 12:44:10,180
02:4e:98:5f:24:12,210235A1GQC166002115,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
02:6e:5c:04:d0:10,70BA-EFD0-1D00,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
02:8e:06:57:18:4d,210235A1GQC166002260,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
02:93:ba:26:f9:55,70BA-EFCF-EB00,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
02:d2:ee:7c:5d:35,703D-157A-0520,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
02:d6:86:3c:11:66,210235A1GQC166002230,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
02:d8:e1:be:0b:76,5866-BAA9-6120,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
02:db:57:2e:a1:a0,70BA-EFCB-AE20,2020-12-04 12:41:10,2020-12-04 12:44:10,180
04:0e:3c:6d:20:e8,70BA-EFCB-AB20,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:33:c2:a8:87:07,70BA-EFCF-EF80,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:4a:6c:0e:81:a8,70BA-EFCB-9120,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:4a:6c:1a:42:29,703D-157A-2600,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:4a:6c:5f:ec:f3,5866-BAA9-61A0,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:4a:6c:ab:88:08,70BA-EFCD-2DF0,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:4f:4c:09:70:35,70BA-EFCF-E6A0,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:4f:4c:30:d7:cc,210235A1GQC166002237,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:50:da:1e:86:9e,70BA-EFCD-4440,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:52:f3:3e:a9:87,70BA-EFCF-EC80,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:72:95:d9:75:d2,5866-BAA9-7C00,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:72:95:eb:5c:64,70BA-EFCB-B7A0,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:79:70:96:d1:4b,5866-BAA9-4F40,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:79:70:b3:d6:c2,70BA-EFCF-E8E0,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:79:70:e0:c6:2d,70BA-EFCB-9340,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:92:26:86:7c:02,70BA-EFCF-EB00,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:b1:67:68:d0:00,70BA-EFCB-AC80,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:d1:3a:5a:3c:4e,210235A1GQC171002566,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:d1:3a:65:7a:42,70BA-EFCB-8F80,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:d3:b0:9c:5a:63,70BA-EFD0-21C0,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:ea:56:2f:84:74,70BA-EFCD-46E0,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:ea:56:5b:43:11,70BA-EFCD-2FD0,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:ea:56:63:e4:8a,70BA-EFCB-AD40,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:ea:56:76:68:03,70BA-EFCB-F820,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:ea:56:91:4a:56,70BA-EFCB-EEA0,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:ed:33:51:ad:f6,70BA-EFCB-93A0,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:ed:33:79:cc:32,210235A1GQC166002187,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:ed:33:95:32:ab,70BA-EFCB-90E0,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:ed:33:dc:c5:76,210235A1GQC171001405,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
04:f1:28:36:70:f4,210235A1GQC166002195,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
06:19:67:69:f2:39,70BA-EFCB-91A0,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
06:2d:7c:aa:83:a9,210235A1GQC166002225,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
06:2f:c6:c0:6b:82,70BA-EFCF-E180,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
06:43:67:66:a6:7d,703D-157A-15E0,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
06:4e:a3:8a:23:a4,70BA-EFD0-21C0,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
06:53:43:6d:91:c5,210235A1GQC166002161,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
06:7f:40:1b:ab:67,210235A1GQC166002114,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
06:8d:35:1c:81:61,70BA-EFCB-8F00,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
06:ce:fd:c8:a3:1e,70BA-EFD0-0680,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
06:d9:42:68:11:b1,5866-BAA9-5F40,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
06:dc:4a:e0:8e:44,70BA-EFCB-7C40,2020-12-04 12:41:10,2020-12-04 13:04:37,1407
