Device_Mac,AP_Mac,Up_Time,Down_Time,Duration
00:27:15:87:37:1c,219801A14D816AE07475,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
00:5b:94:c5:d9:6e,219801A0T78188E00518,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
00:5b:94:f1:f2:c0,219801A0WA9175Q11281,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
00:be:3b:27:a1:f3,219801A14D816AE06441,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
00:be:3b:28:7a:56,219801A0WA9175Q12638,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
00:be:3b:3a:c8:cb,219801A0WA9175Q12994,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
00:be:3b:a6:03:ef,219801A0WA9175Q12648,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
00:be:3b:a7:52:ff,219801A0WA9175Q10897,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
00:be:3b:d2:f5:22,219801A14D816AE04834,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
00:ec:0a:e6:66:c1,219801A14D816AE06451,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
02:b4:1f:62:1d:69,219801A14D816AE08089,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
02:de:4b:34:94:9c,219801A0WA9175Q13618,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
04:4a:6c:00:25:21,219801A14D816AE05381,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
04:4a:6c:ae:66:a2,219801A0WA9175Q10940,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
04:52:f3:62:67:02,219801A14D816AE06344,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
04:52:f3:67:b3:44,219801A14D816AE07773,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
04:69:f8:5a:9d:81,219801A0WA9175Q11114,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
04:79:70:b1:c1:28,219801A14D816AE07205,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
04:b1:67:2e:f1:ac,219801A14D816AE07491,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
04:b1:67:68:d0:00,219801A14D816AE02661,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
04:d3:b5:92:4d:3c,219801A14D816AE01690,2020-12-24 01:07:39,2020-12-24 01:19:51,732
04:f1:28:21:48:05,219801A0WA9175Q10805,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
06:32:e3:81:df:74,219801A14D816AE02995,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
08:23:b2:45:8d:46,219801A14D816AE02364,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
08:23:b2:dd:81:77,219801A0WA9175Q10776,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
08:31:8b:6c:3f:07,219801A14D816AE06379,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
08:31:8b:c6:4d:a5,219801A14D816AE00508,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
08:4a:cf:e6:37:41,219801A0WA9175Q12426,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
08:f8:bc:6c:46:79,219801A14D816AE06302,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
08:fa:79:95:d9:fd,219801A14D816AE06510,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
0a:53:60:1b:3b:ff,219801A0T78188E00541,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
0a:99:87:91:aa:ea,219801A0WA9175Q10916,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
0a:e1:5f:66:01:a7,219801A14D816AE01166,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
0a:e8:68:91:83:42,219801A14D816AE01993,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
0c:2c:54:25:cf:85,219801A0WA9175Q14351,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
0c:2c:54:2e:cf:db,219801A0WA9175Q14020,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
0c:54:15:db:c6:9e,219801A0WA9175Q11430,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
0c:70:4a:e3:0f:89,219801A0WA9175Q13605,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
0c:8f:ff:0e:73:9d,219801A0WA9175Q13212,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
0c:8f:ff:22:9d:33,219801A14D816AE02838,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
0c:b5:27:6e:28:d4,219801A0WA9175Q13943,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
0c:d7:46:00:3b:b6,219801A0T78188E00499,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
0c:d7:46:a2:7b:9e,219801A14D816AE05277,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
0c:dd:24:90:5a:56,219801A14D816AE02459,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
0c:ee:99:ab:e9:41,219801A0WA9175Q10676,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
0e:5a:0c:c6:82:8f,219801A14D816AE02346,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
0e:a3:9d:53:de:b4,219801A14D816AE07561,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
0e:b4:c2:a9:21:2f,219801A14D816AE05309,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
0e:ef:00:76:15:8b,219801A0WA9175Q12722,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
0e:f2:50:42:84:ea,219801A14D816AE07567,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
0e:f4:e0:b2:a3:b8,219801A14D816AE05474,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
10:1c:0c:2d:d4:e5,219801A0T78188E00561,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
10:29:59:22:5e:1e,219801A0WA9175Q11384,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
10:29:59:42:57:8f,219801A14D816AE04969,2020-12-24 01:07:39,2020-12-24 02:04:07,3388
