Device_Mac,AP_Mac,Up_Time,Down_Time,Duration
b8:53:ac:f2:06:a2,5869.6ccd.6e80,2020-12-06 13:00:00,2020-12-06 13:36:24,2184
b8:53:ac:f2:06:a2,5869.6ccd.6e80,2020-12-06 13:36:24,2020-12-06 13:36:48,24
b8:53:ac:f2:06:a2,5869.6ccd.667a,2020-12-06 13:38:27,2020-12-06 13:38:31,4
b8:53:ac:f2:06:a2,5869.6ccd.667a,2020-12-06 13:43:29,2020-12-06 14:00:00,991
a4:50:46:cc:2a:a9,5869.6cc9.dbb6,2020-12-06 13:00:00,2020-12-06 12:59:58,-2
7e:cd:80:50:b5:73,5869.6ccd.6e66,2020-12-06 13:00:00,2020-12-06 12:59:59,-1
7e:cd:80:50:b5:73,5869.6ccd.6e66,2020-12-06 12:59:59,2020-12-06 14:00:00,3601
fa:ab:a8:0c:58:84,0074.9ca8.0313,2020-12-06 13:00:00,2020-12-06 12:59:59,-1
fa:ab:a8:0c:58:84,0074.9ca8.0313,2020-12-06 12:59:59,2020-12-06 13:00:08,9
fa:ab:a8:0c:58:84,8005.885a.b594,2020-12-06 13:00:08,2020-12-06 13:00:12,4
fa:ab:a8:0c:58:84,0074.9ca8.06f1,2020-12-06 13:00:12,2020-12-06 13:00:32,20
fa:ab:a8:0c:58:84,0074.9c77.1c20,2020-12-06 13:00:32,2020-12-06 13:00:43,11
fa:ab:a8:0c:58:84,0074.9c76.f124,2020-12-06 13:00:43,2020-12-06 13:01:13,30
fa:ab:a8:0c:58:84,8005.885a.b594,2020-12-06 13:01:13,2020-12-06 13:06:36,323
7c:2a:db:0b:46:33,8005.881e.3874,2020-12-06 12:59:59,2020-12-06 12:59:59,0
7c:2a:db:0b:46:33,8005.880e.0d6a,2020-12-06 13:00:25,2020-12-06 13:00:25,0
7c:2a:db:0b:46:33,8005.880e.0854,2020-12-06 13:01:12,2020-12-06 13:01:12,0
7c:2a:db:0b:46:33,8005.880e.0d46,2020-12-06 13:02:01,2020-12-06 13:02:01,0
c8:14:51:22:6f:f7,5869.6ccd.61a6,2020-12-06 13:00:00,2020-12-06 12:59:59,-1
c8:14:51:22:6f:f7,5869.6ccd.61a6,2020-12-06 13:00:18,2020-12-06 14:00:00,3582
c4:06:83:c4:af:6e,5869.6cc9.d950,2020-12-06 13:00:00,2020-12-06 12:59:59,-1
c4:06:83:c4:af:6e,5869.6cc9.d950,2020-12-06 12:59:59,2020-12-06 13:02:31,152
c4:06:83:c4:af:6e,5869.6ccd.6e18,2020-12-06 13:02:31,2020-12-06 13:02:37,6
c4:06:83:c4:af:6e,5869.6ccd.6d52,2020-12-06 13:02:37,2020-12-06 13:02:58,21
c4:06:83:c4:af:6e,5869.6ccd.613c,2020-12-06 13:07:05,2020-12-06 13:07:22,17
c4:06:83:c4:af:6e,5869.6ccd.6d52,2020-12-06 13:07:22,2020-12-06 13:07:47,25
c4:06:83:c4:af:6e,5869.6ccd.6e18,2020-12-06 13:07:47,2020-12-06 13:08:15,28
c4:06:83:c4:af:6e,5869.6cc9.dcbc,2020-12-06 13:08:15,2020-12-06 13:11:50,215
c4:06:83:c4:af:6e,5869.6cc9.dcbc,2020-12-06 13:11:53,2020-12-06 13:55:29,2616
98:f6:21:ca:80:d5,5869.6ccd.6c92,2020-12-06 13:00:00,2020-12-06 13:05:19,319
98:f6:21:ca:80:d5,5869.6ccd.6d52,2020-12-06 13:05:19,2020-12-06 13:07:43,144
98:f6:21:ca:80:d5,5869.6ccd.6c92,2020-12-06 13:07:43,2020-12-06 13:14:51,428
