Device_Mac,AP_Mac,Up_Time,Down_Time,Duration
8a:a8:f4:dd:6f:25,8005.880e.0c32,2020-12-06 22:00:00,2020-12-06 22:00:59,59
8a:a8:f4:dd:6f:25,8005.880e.0c32,2020-12-06 22:00:59,2020-12-06 22:01:45,46
8a:a8:f4:dd:6f:25,5869.6ccd.6e18,2020-12-06 22:01:45,2020-12-06 22:01:50,5
8a:a8:f4:dd:6f:25,5869.6ccd.696e,2020-12-06 22:01:50,2020-12-06 22:02:24,34
8a:a8:f4:dd:6f:25,5869.6ccd.6c2a,2020-12-06 22:02:24,2020-12-06 22:03:01,37
8a:a8:f4:dd:6f:25,5869.6ccd.6264,2020-12-06 22:03:01,2020-12-06 23:00:00,3419
98:9e:63:d8:01:b2,8005.880e.0c6e,2020-12-06 22:00:00,2020-12-06 21:59:58,-2
98:9e:63:d8:01:b2,8005.880e.0c6e,2020-12-06 21:59:58,2020-12-06 22:01:09,71
98:9e:63:d8:01:b2,5869.6ccd.6c2a,2020-12-06 22:01:09,2020-12-06 22:01:25,16
98:9e:63:d8:01:b2,5869.6ccd.6d5c,2020-12-06 22:01:25,2020-12-06 22:01:50,25
98:9e:63:d8:01:b2,5869.6ccd.613c,2020-12-06 22:01:50,2020-12-06 23:00:00,3490
90:ad:f7:e3:26:5f,0074.9c77.18f4,2020-12-06 22:00:00,2020-12-06 21:59:58,-2
82:d6:cb:0c:ac:9f,5869.6ccd.69d8,2020-12-06 22:00:00,2020-12-06 21:59:59,-1
82:d6:cb:0c:ac:9f,5869.6ccd.69d8,2020-12-06 21:59:59,2020-12-06 22:00:29,30
82:d6:cb:0c:ac:9f,5869.6cc9.dc1a,2020-12-06 22:00:29,2020-12-06 22:00:43,14
82:d6:cb:0c:ac:9f,5869.6ccd.658a,2020-12-06 22:00:43,2020-12-06 22:01:01,18
82:d6:cb:0c:ac:9f,5869.6ccd.6c12,2020-12-06 22:01:01,2020-12-06 22:01:53,52
82:d6:cb:0c:ac:9f,5869.6ccd.6c12,2020-12-06 22:01:56,2020-12-06 23:00:00,3484
1e:76:b8:80:b9:ba,5869.6ccd.644c,2020-12-06 21:59:59,2020-12-06 22:00:14,15
1e:76:b8:80:b9:ba,5869.6ccd.644c,2020-12-06 22:00:25,2020-12-06 22:00:28,3
1e:76:b8:80:b9:ba,5869.6ccd.644c,2020-12-06 22:00:32,2020-12-06 23:00:00,3568
08:d4:0c:c6:1f:88,5869.6cc9.db16,2020-12-06 22:00:00,2020-12-06 21:59:59,-1
08:d4:0c:c6:1f:88,5869.6cc9.db16,2020-12-06 22:51:10,2020-12-06 23:00:00,530
0a:84:19:7a:bd:16,8005.880e.0c6e,2020-12-06 22:00:00,2020-12-06 21:59:59,-1
0a:84:19:7a:bd:16,5869.6cc9.dbb6,2020-12-06 22:00:53,2020-12-06 22:01:04,11
0a:84:19:7a:bd:16,5869.6cc9.dbb6,2020-12-06 22:01:04,2020-12-06 22:01:39,35
0a:84:19:7a:bd:16,5869.6ccd.613c,2020-12-06 22:01:39,2020-12-06 22:02:02,23
0a:84:19:7a:bd:16,5869.6ccd.6d5c,2020-12-06 22:02:02,2020-12-06 23:00:00,3478
f2:98:4c:4a:1b:f3,5869.6ccd.6c40,2020-12-06 22:00:00,2020-12-06 22:00:04,4
f2:98:4c:4a:1b:f3,5869.6ccd.6d16,2020-12-06 22:00:04,2020-12-06 22:00:36,32
f2:98:4c:4a:1b:f3,5869.6ccd.6d16,2020-12-06 22:03:01,2020-12-06 22:05:38,157
f2:98:4c:4a:1b:f3,5869.6ccd.6d16,2020-12-06 22:09:26,2020-12-06 22:10:11,45
f2:98:4c:4a:1b:f3,5869.6ccd.6d16,2020-12-06 22:10:45,2020-12-06 22:10:55,10
